"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"nhVNS.4";"nhVNS.5";"nhVNS.6";"NhVNS.1";"NhVNS.2";"NhVNS.3";"NhVNS.4";"NhVNS.5";"NhVNS.6";"VhVNS.1";"VhVNS.2";"VhVNS.3";"VhVNS.4";"VhVNS.5";"VhVNS.6";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"nhSTRATMH.4";"nhSTRATMH.5";"nhSTRATMH.6";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"NhSTRATMH.4";"NhSTRATMH.5";"NhSTRATMH.6";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"VhSTRATMH.4";"VhSTRATMH.5";"VhSTRATMH.6";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"nhLH.4";"nhLH.5";"nhLH.6";"NhLH.1";"NhLH.2";"NhLH.3";"NhLH.4";"NhLH.5";"NhLH.6";"VhLH.1";"VhLH.2";"VhLH.3";"VhLH.4";"VhLH.5";"VhLH.6";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"nhKO.4";"nhKO.5";"nhKO.6";"NhKO.1";"NhKO.2";"NhKO.3";"NhKO.4";"NhKO.5";"NhKO.6";"VhKO.1";"VhKO.2";"VhKO.3";"VhKO.4";"VhKO.5";"VhKO.6";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"nhBarca.4";"nhBarca.5";"nhBarca.6";"NhBarca.1";"NhBarca.2";"NhBarca.3";"NhBarca.4";"NhBarca.5";"NhBarca.6";"VhBarca.1";"VhBarca.2";"VhBarca.3";"VhBarca.4";"VhBarca.5";"VhBarca.6";"cvBarca"
"iso2004.txt";135501719204;12;2;2;2;2;2;2;78;148;176;65;17;3;13419272248878,1;150782101098909;3072257329012263;25465199622749924;489541711846655040;9734459720498544640;0,09843;12;2;2;2;2;2;2;252;125;74;23;11;2;380449217119920;1172627740923929;7386832442937981;66063278380745104;349879575652905024;9004205222104521728;0,0634637825045211;14;2;2;2;2;2;4;169;144;89;60;17;8;111792921094178;430461403708347;2013100624256496;12831342076424434;159784235929118752;6167198421181041664;0,0759130369425787;12;2;2;2;2;2;2;257;132;66;20;10;2;406968632334254;1747218321705141;8505996621079609;80229992365325152;310072182860531200;9004205222104521728;0,0631130400876861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Kozak1.txt";64445;12;2;2;2;2;2;2;1316;1346;1116;167;36;19;3,26996470838222;1,9938914266916;8,6046580529541;3,71522822618237;1,76774691358025;61,185595567867;0,04917;12;2;2;2;2;2;2;785;841;1036;638;478;222;1,92243742139641;0,668885492470461;1,26328151786646;1,21560322716954;3,64181737014408;33,5631239347456;0,026804539037182;12;2;2;2;2;2;2;512;804;602;744;825;513;1,38861083984375;0,681585851835351;0,249776492533195;0,687042938489999;2,73484811753903;32,9731161344991;0,0376464204357368;12;2;2;2;2;2;2;785;841;1036;638;478;222;1,92243742139641;0,668885492470461;1,26328151786646;1,21560322716954;3,64181737014408;33,5631239347456;0,026804539037182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Kozak2.txt";11295808;12;2;2;2;2;2;2;782;1007;1482;477;50;202;59370,4146771018;59448,6357562603;349269,432458963;373448,380689934;26441,45;8951978,05891579;0,07161;12;2;2;2;2;2;2;1008;1009;880;650;352;101;83893,7074790565;64553,5062298579;98101,2076639979;202278,036213018;920615,213705772;10047165,7937457;0,0453806589691392;12;2;2;2;2;2;2;995;1017;885;642;358;103;82384,4288113936;65332,2154136803;98963,3049889878;192980,274958512;913311,366530383;10029066,0729569;0,0454090112651829;12;2;2;2;2;2;2;1007;1007;883;648;354;101;83777,1275904813;64210,3146297664;98615,8949350318;199907,347029321;924207,507580836;10047165,7937457;0,0453915210738228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Kozak3.txt";448235;12;2;2;2;2;2;2;161;1037;546;165;37;54;69,9712974036496;1568,74554501757;4151,71597633136;4947,60712580349;3649,75602629657;159447,907064472;0,09338;12;2;2;2;2;2;2;635;543;393;258;121;50;487,971817223635;567,359645106478;1199,3624303168;3082,32151012559;11847,3104296155;159883,0516;0,0569881311156061;12;2;2;2;2;2;2;617;554;400;257;121;51;463,25986829144;574,858192469601;1230,1925;3044,35809777589;11418,3219725429;159720,445982315;0,0571079955512238;12;2;2;2;2;2;2;635;543;393;258;121;50;487,971817223635;567,359645106478;1199,3624303168;3082,32151012559;11847,3104296155;159883,0516;0,0569881311156061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"ME84.txt";505256;12;2;2;2;2;2;2;93;60;91;19;18;3;10075,3099780321;12488,7655555556;198602,847723705;253559,218836565;1172083,25;103280422,222222;0,0695;12;2;2;2;2;2;2;116;66;59;24;16;3;13449,7897592152;27967,4012855831;100753,367423154;349817,164930556;1012700,40234375;103280422,222222;0,0515392622244475;12;2;2;2;2;2;2;54;71;69;57;30;3;5472,90809327846;4610,82364610196;43032,8876286494;226143,998153278;1799743,31555556;103280422,222222;0,0736234423227702;12;2;2;2;2;2;2;116;66;59;24;16;3;13449,7897592152;27967,4012855831;100753,367423154;349817,164930556;1012700,40234375;103280422,222222;0,0515392622244475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"mrts.txt";33765595,919363;12;2;2;2;2;2;2;166;547;471;629;167;20;825837,628123315;2583052,64734676;2276723,11273177;21107127,1550253;228232987,834323;7201072402,21691;0,09008;12;2;2;2;2;2;2;523;596;518;235;104;24;3636311,61001599;2967479,67737609;6250445,71949465;23545770,6362949;144117191,173629;6645904573,95686;0,0663527454527351;12;2;2;2;2;2;2;513;580;461;284;134;28;3540348,97042237;2721920,29491357;3838927,20931014;15866798,1057076;123518347,007966;6230002189,59464;0,068321940683757;12;2;2;2;2;2;2;513;583;486;260;130;28;3540348,97042237;2756158,62968339;4615060,94450443;15780045,8368912;121322325,51712;6230002189,59464;0,0680522444847175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"p100e10.txt";99569,17584056;12;2;2;2;2;2;2;25;219;357;43;62;294;3,73563507930871;9,22737439806607;7,21110556088645;0,0521013989318294;0,297860454495404;21,6745171227103;0,01274;12;2;2;2;2;2;2;97;179;194;226;191;113;12,8120597760064;3,39892371312646;2,43594136788514;2,20699659866089;3,07021163260778;13,6818293700866;0,00598672728743747;12;2;2;2;2;2;2;102;192;188;214;186;118;13,1462706035648;3,74407432173839;2,16322594932075;1,97936713853061;2,81999983612477;13,9435601852491;0,00604055044523389;12;2;2;2;2;2;2;97;179;193;227;192;112;12,8120597760064;3,39892371312646;2,41354989170813;2,22512115704446;3,12035351062744;13,625426452912;0,00598424502273404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"p75.txt";8182;12;2;2;2;2;2;2;123;112;8;10;28;3;6,35217132659131;48,2212213010204;3,109375;5,76;565,146683673469;30000,2222222222;0,0943;12;2;2;2;2;2;2;111;73;53;33;11;3;5,30460189919649;7,72152373803716;17,2552509789961;118,662993572084;206,446280991736;30000,2222222222;0,0534612953535416;12;2;2;2;2;2;2;45;78;61;66;31;3;1,93283950617284;1,90664036817883;6,20800859983875;53,4315886134068;585,748178980229;30000,2222222222;0,0810559793613212;12;2;2;2;2;2;2;111;73;53;33;11;3;5,30460189919649;7,72152373803716;17,2552509789961;118,662993572084;206,446280991736;30000,2222222222;0,0534612953535416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"pop1076.txt";22952;12;2;2;2;2;2;2;779;219;59;14;2;3;5,57109358134997;32,1903213027251;651,608733122666;13161,1683673469;289;157104,666666667;0,09632;12;2;2;2;2;2;2;662;279;89;32;11;3;2,69020910725532;12,0600711707198;84,3158692084333;1457,671875;9954,69421487603;157104,666666667;0,0730124966858527;110;2;2;2;2;2;100;312;117;166;153;150;178;0,246671597633136;0;0,232435767165046;0,711350335341108;4,14795555555556;29822,9684383285;0,089396216522105;12;2;2;2;2;2;2;662;273;95;32;12;2;2,69020910725532;10,9196420185431;86,7623268698061;1457,671875;15855,0763888889;120409;0,0757890585492612;11;2;2;2;2;2;1;748;242;63;16;6;1;4,56678499514775;26,649886738306;451,785448335712;9792,30468750002;21764,0972222223;0;0,0900742463097144
"pop1616.txt";55876;12;2;2;2;2;2;2;1266;226;81;27;12;4;16,7902519160746;162,879336674759;2374,02499618961;5339,82990397805;36635,5555555556;337976,1875;0,09885;12;2;2;2;2;2;2;995;411;128;42;31;9;4,7501366127118;28,7692945222915;440,30859375;2065,14569160998;10498,9344432882;303631,061728395;0,0882833708277911;119;2;2;2;2;2;109;416;163;286;220;269;262;0,239806767751479;0;0,643564477480561;1,24171487603306;11,4946449054048;73990,1282122254;0,0941922417824668;13;2;2;2;2;2;3;943;473;110;47;34;9;3,80818645846102;36,8829342642214;317,320661157025;1726,94975101856;11696,9930795848;303631,061728395;0,0826701536814488;12;2;3;2;2;2;1;1085;407;76;37;10;1;7,09208009893607;164,828098749341;1674,67310285756;11088,7178252028;102333,609;0;0,0966813014694622
"pop2911.txt";119919;12;2;2;2;2;2;2;1738;511;493;104;54;11;17,0238889455361;26,0109757545353;556,39875909796;2027,36094674556;9642,58024691358;335435,884297521;0,09771;12;2;2;2;2;2;2;1559;765;369;126;79;13;11,1837187782994;54,4974736212568;258,466271546184;1056,72392290249;7660,14773273514;333621,443786982;0,0843789917913893;12;2;2;2;2;2;2;1330;864;427;188;89;13;6,46186669681723;29,0461033950617;184,842312522967;1096,37491511996;8329,33442747128;333621,443786982;0,0868874267643241;12;2;2;2;2;2;2;1405;881;407;126;79;13;7,73323336837173;48,215769666345;284,74552819516;1056,72392290249;7660,14773273514;333621,443786982;0,0855166438242554;12;2;2;2;2;2;2;1839;713;235;90;26;8;21,5125725452524;189,651730137592;761,205220731437;3336,9413388203;12569,5451183432;247622,689453125;0,0944651983414128
"pop500.txt";6837621;12;2;2;2;2;2;2;336;7;66;83;6;2;2045,73503932823;99,3877551020408;14226,3675390266;81699540,6143127;14314610944,4722;4602814103889;0,09773;17;2;2;2;2;2;7;361;89;26;9;8;7;4368,53115000652;179211,78437066;1770087,69822485;7503140,83950617;92951332,484375;2540240966797,71;0,00924541648914654;14;2;2;2;2;2;4;330;101;38;16;11;4;1669,19415977961;63702,8042348789;761617,216066482;13588252,4023438;974087928,231405;3619867995303,69;0,0329204793086371;12;2;2;2;2;2;2;437;47;9;3;2;2;65258,6948667061;11574975,8931643;118588500,666667;73947713,5555556;3653832,25;4602814103889;0,0218346791994013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"pop800.txt";1535971;14;2;2;2;2;2;4;422;133;152;70;19;4;428,659087846185;3015,76154672395;122146,581544321;2888524,64;83007304,8310249;29052583795,6875;0,09599;12;2;2;2;2;2;2;678;37;52;23;8;2;53656,9968326067;71347,8261504748;1088739,43897929;13401081,9962193;225949583,4375;20452432144;0,0974777205193984;1600;2;2;2;2;5;3;282;178;166;120;51;3;28,6315703435441;683,455024618104;19635,0476121353;753890,232222222;87676232,366782;28067506699,5556;0,140775781291251;13;2;2;2;2;2;3;576;141;56;16;8;3;6419,79294162326;178206,761128716;1754406,42570153;6836994,93359375;34305305,859375;28067506699,5556;0,0546627139113146;11;2;2;2;2;1;2;581;152;50;14;1;2;7084,2017779042;401823,284298003;5126682,46719998;82530823,5976676;0;10226216072;0,0894031335078706
"rev84.txt";877017;12;2;2;2;2;2;2;11;30;115;84;40;4;7281,81818181818;3557,68888888889;115072,2136862;606670,979591837;3768866,71;343766659;0,09593;12;2;2;2;2;2;2;130;76;40;23;13;2;113380,455621302;160665,939750693;399935,309375;362410,366729679;5397088,76923077;109537156;0,0531459483973271;12;2;2;2;2;2;2;64;78;64;40;35;3;31653,71484375;44562,5121630506;118701,842773438;399935,309375;4036369,39265306;292993091,555556;0,0675033960561201;12;2;2;2;2;2;2;130;76;40;23;13;2;113380,455621302;160665,939750693;399935,309375;362410,366729679;5397088,76923077;109537156;0,0531459483973271;10;2;2;2;2;1;1;127;98;40;17;1;1;106774,785666547;395228,50185297;1017017,781;5792233,97191126;0;0;0,0740545269519623
"SugarCaneFarms.txt";20364;12;2;2;2;2;2;2;18;124;131;3;44;18;2,86728395061728;32,810353798127;103,466231571587;0;113,588326446281;1799,75617283951;0,05988;12;2;2;2;2;2;2;112;104;66;36;15;5;30,2033641581633;36,8590976331361;36,4949494949495;61,8765432098765;141,973333333333;1579,6;0,0354854719850967;12;2;2;2;2;2;2;46;66;75;80;51;20;11,890831758034;9,08723599632691;16,3619555555556;44,61734375;109,931564782776;1780,6475;0,0402880558213506;12;2;2;2;2;2;2;112;104;65;37;15;5;30,2033641581633;36,8590976331361;34,6802366863905;65,4404674945215;141,973333333333;1579,6;0,035432247189535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Swiss.txt";987317;12;2;2;2;2;2;2;308;1384;545;299;257;103;244,215972339349;4306,7257342377;2225,54488679404;3455,12786210445;19074,4233826402;211781,153925912;0,08064;12;2;2;2;2;2;2;817;841;599;368;208;63;1542,46656049763;1712,16872501877;2698,53932960053;6746,05222117202;26270,7809726331;204296,027210884;0,0555661236791561;12;2;2;2;2;2;2;665;700;634;462;311;124;1062,79388546554;1014,20336938776;1826,26422046194;3993,41118513521;16444,4256366249;208096,409209157;0,0610777901493329;12;2;2;2;2;2;2;823;837;597;368;208;63;1563,85673727243;1701,4973114711;2684,31917263593;6746,05222117202;26270,7809726331;204296,027210884;0,0555623408823473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"TRI900.txt";454,53090058127;12;2;2;2;2;2;2;242;41;171;285;91;70;0,0074465477421135;0,0000853777155977662;0,00108884603762835;0,00312445552313482;0,000712026195901476;0,00214087015991952;0,04209;12;2;2;2;2;2;2;109;202;191;160;146;92;0,00392495142642583;0,00177373379859011;0,00107513539845989;0,000904645614546866;0,00127180963669953;0,00277208449059614;0,0235318949037109;12;2;2;2;2;2;2;107;177;193;175;149;99;0,00384891864685032;0,00138496228841629;0,00127594337546594;0,00109723878398915;0,00127420654328469;0,00300124432654035;0,0232378741004749;12;2;2;2;2;2;2;115;205;182;158;146;94;0,00414242699642563;0,00178026539402534;0,000926666574739523;0,000877527349197233;0,00125474780393996;0,00283733964687447;0,0236351779588061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"USbanks.txt";80548;12;2;2;2;2;2;2;37;73;90;20;109;28;17,1263696128561;67,0182022893601;116,581358024691;68,36;9585,8501809612;21938,2385204082;0,09974;12;2;2;2;2;2;2;110;102;53;36;38;18;177,81520661157;181,932814302191;411,383410466358;958,045524691358;4566,74238227147;7458,86728395062;0,0335987308134755;12;2;2;2;2;2;2;54;60;98;63;58;24;48,6272290809328;46,5222222222222;169,145356101624;995,537918871252;5500,43281807372;16224,7899305556;0,0497743109237147;12;2;2;2;2;2;2;110;102;53;36;38;18;177,81520661157;181,932814302191;411,383410466358;958,045524691358;4566,74238227147;7458,86728395062;0,0335987308134755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"UScities.txt";33812;12;2;2;2;2;2;2;749;127;11;95;11;45;31,7389273815911;25,3729307458615;0,446280991735537;130,581052631579;8,59504132231405;802,931358024691;0,09554;12;2;2;2;2;2;2;393;349;115;83;61;37;8,25862258739131;6,95457344356779;17,1576559546314;50,4775729423719;99,9231389411449;494,1811541271;0,0400806782369556;12;2;2;2;2;2;2;154;280;326;150;91;37;1,33884297520661;3,75586734693878;6,7190805073582;52,4633333333333;176,757154932979;494,1811541271;0,0432123317192237;12;2;2;2;2;2;2;393;349;115;83;61;37;8,25862258739131;6,95457344356779;17,1576559546314;50,4775729423719;99,9231389411449;494,1811541271;0,0400806782369556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"UScolleges.txt";1058151;12;2;2;2;2;2;2;98;221;234;95;2;27;5016,81476468138;14912,5848365103;123005,451019066;1515503,26869806;729;683036,504801097;0,09752;12;2;2;2;2;2;2;255;219;81;53;38;31;23659,4871818531;23379,8006296783;53165,1111111111;96839,2915628338;547909,864265928;879345,425598335;0,046198587815565;12;2;2;2;2;2;2;133;179;166;81;65;53;9111,0351065634;10038,9728784994;15740,8983887357;60427,3967383021;403019,099171598;1982745,15129939;0,060886608542577;12;2;2;2;2;2;2;255;219;81;53;34;35;23659,4871818531;23379,8006296783;53165,1111111111;96839,2915628338;389949,131487889;1051810,39673469;0,0466747615429517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"WEIBULL1500.txt";2682,82203004894;12;2;2;2;2;2;2;940;182;120;143;92;23;0,0612751323163099;0,0486697926877874;0,116312658250486;0,757609805200848;6,06863870566244;40,4682404185451;0,09944;12;2;2;2;2;2;2;758;351;180;126;69;16;0,0168119793994244;0,0983904507340653;0,382350972284691;0,980719269584109;6,07363917507101;30,5740730792105;0,0764743764870994;13;2;2;2;2;2;3;747;342;178;130;69;34;0,0155110119831382;0,0841516873926819;0,269428076906753;0,70780035963028;2,75905709276675;41,6982134496789;0,0748695258467908;12;2;2;2;2;2;2;767;339;176;129;73;16;0,0180156438084947;0,0928662598537781;0,33950210751633;0,903819198206838;6,34685080641383;30,5740730792105;0,0773511565234485;13;2;2;2;2;2;3;882;285;109;146;34;44;0,0417013851582968;0,124293213092279;0,190851418650151;1,44075088965529;0,464629815258387;41,2444696652468;0,0931917681167535
