"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"nhVNS.4";"nhVNS.5";"NhVNS.1";"NhVNS.2";"NhVNS.3";"NhVNS.4";"NhVNS.5";"VhVNS.1";"VhVNS.2";"VhVNS.3";"VhVNS.4";"VhVNS.5";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"nhSTRATMH.4";"nhSTRATMH.5";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"NhSTRATMH.4";"NhSTRATMH.5";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"VhSTRATMH.4";"VhSTRATMH.5";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"nhLH.4";"nhLH.5";"NhLH.1";"NhLH.2";"NhLH.3";"NhLH.4";"NhLH.5";"VhLH.1";"VhLH.2";"VhLH.3";"VhLH.4";"VhLH.5";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"nhKO.4";"nhKO.5";"NhKO.1";"NhKO.2";"NhKO.3";"NhKO.4";"NhKO.5";"VhKO.1";"VhKO.2";"VhKO.3";"VhKO.4";"VhKO.5";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"nhBarca.4";"nhBarca.5";"NhBarca.1";"NhBarca.2";"NhBarca.3";"NhBarca.4";"NhBarca.5";"VhBarca.1";"VhBarca.2";"VhBarca.3";"VhBarca.4";"VhBarca.5";"cvBarca"
"iso2004.txt";135501719204;10;2;2;2;2;2;275;140;54;14;4;528519071888768;3951703977600456;34452076764432444;365464363092481728;8771444567090360320;0,09683;10;2;2;2;2;2;314;125;34;12;2;920420545929297;7187070767867906;57885976470184488;389826008955266752;9004205222104521728;0,091944014834368;14;2;2;2;2;6;252;125;74;24;12;380449217119920;1172627740923929;7386832442937981;84712705236347024;5124739047350916096;0,082358155136657;10;2;2;2;2;2;313;118;41;13;2;906650144276115;5460833241105519;50222734238413808;433200802657366976;9004205222104521728;0,0911745397603922;9;2;2;2;2;1;330;112;32;12;1;1162921983209315;7491648772427824;69103083341940624;575329373704554048;0;0,0981218629829067
"Kozak1.txt";64445;10;2;2;2;2;2;2193;1107;187;499;14;6,40409386164035;2,75490044873348;0,249649689725185;18,2936052465653;60,0612244897959;0,06825;10;2;2;2;2;2;1041;1152;985;561;261;2,50088171703666;1,20480007595486;1,95394264217063;3,77826710006641;33,2688598229621;0,0340436773891391;10;2;2;2;2;2;785;531;877;1204;603;1,92243742139641;0,249679920272662;0,665454039569435;3,63920100219644;33,1198952721192;0,0478670120105816;10;2;2;2;2;2;1041;1152;985;561;261;2,50088171703666;1,20480007595486;1,95394264217063;3,77826710006641;33,2688598229621;0,0340436773891391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Kozak2.txt";11295808;10;2;2;2;2;2;1701;602;703;903;91;193150,123652408;31724,7303920487;85371,4720573684;1662347,32450586;10201468,7970052;0,08956;10;2;2;2;2;2;1342;1278;862;395;123;129516,485424473;139881,889540337;253741,024554401;816153,038782246;9792529,56428052;0,0600936883530492;10;2;2;2;2;2;1215;1194;909;514;168;110375,07208183;108357,882296042;203308,495371429;689661,09152296;9260595,02887614;0,0601819702420925;10;2;2;2;2;2;1300;1254;875;422;149;122940,586553254;129354,414245706;233241,708925388;686895,786488399;9468854,21818837;0,0599725841605987;10;2;2;2;2;2;1709;1317;398;233;343;194720,270119226;216646,069183599;64813,5591943582;98136,0288502077;8131066,92524938;0,0865086379281174
"Kozak3.txt";448235;10;2;2;2;2;2;1100;336;229;240;95;1592,30025123967;634,499920280612;957,442268454072;6507,04055555555;158600,357229917;0,09746;10;2;2;2;2;2;692;564;427;244;73;573,128437301614;735,814958377345;2289,07931267105;9508,60937919914;158500,075436292;0,0757425559387927;10;2;2;2;2;2;686;570;426;245;73;563,791141446166;747,240569405971;2270,35804183473;9536,24579758434;158500,075436292;0,0757512671015619;10;2;2;2;2;2;731;596;385;212;76;640,236435668022;1007,65920454034;2436,89206274245;8089,6454254183;158794,565616343;0,0758278091498592;10;2;2;2;2;2;795;637;401;120;47;765,9683749991;1490,6596974368;5294,04746043734;13052,4620422453;156978,124692987;0,0780797629323953
"ME84.txt";505256;10;2;2;2;2;2;111;97;52;20;4;12449,4323512702;84823,4124774152;494297,711168639;1130276,31;259053296,75;0,09591;10;2;2;2;2;2;146;77;33;25;3;26740,6335147307;76379,1755776691;243381,258034894;1516885,0144;103280422,222222;0,0690497038979693;10;2;2;2;2;2;116;68;65;32;3;13449,7897592152;31599,732482699;204254,615384615;1901779,20214844;103280422,222222;0,0802935115074894;10;2;2;2;2;2;145;78;33;25;3;26052,4168370987;77801,3972715319;243381,258034894;1516885,0144;103280422,222222;0,0690230174535965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"mrts.txt";33765595,919363;10;2;2;2;2;2;1033;416;323;198;30;10033804,5914056;2540729,60254137;8836781,42010992;141545135,584678;6071453928,5371;0,09963;10;2;2;2;2;2;784;703;345;140;28;6450121,51267746;6532662,49274656;17086476,7346827;126854194,669673;6230002189,59464;0,0842416161762863;10;2;2;2;2;2;770;679;374;149;28;6283569,61985189;5851482,7746032;16343022,6421741;131559832,208926;6230002189,59464;0,0840186313280895;10;2;2;2;2;2;599;826;366;181;28;4422015,80888738;7562183,24842633;11861595,9294592;147576820,187603;6230002189,59464;0,0879183650688116;10;2;2;2;2;2;898;446;471;153;32;7884052,49830054;2562098,22057095;17754282,9110876;110905266,693814;5737786941,79345;0,0909053957553374
"p100e10.txt";99569,17584056;10;2;2;2;2;2;86;130;147;165;472;12,151000836373;2,08496007846246;1,71366820922544;1,31645592261043;29,3260398884883;0,01838;10;2;2;2;2;2;122;228;294;229;127;14,3155507836526;4,74634554148382;3,98893736489767;3,98510640934436;14,3868935114938;0,00788297882530118;10;2;2;2;2;2;137;221;269;244;129;15,0810838142524;4,37577389588054;3,35999110800006;4,39653216414104;14,507635692075;0,00787394003638075;10;2;2;2;2;2;122;228;294;229;127;14,3155507836526;4,74634554148382;3,98893736489767;3,98510640934436;14,3868935114938;0,00788297882530118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"p75.txt";8182;10;2;2;2;2;2;123;103;37;16;5;6,35217132659131;35,8263738335376;78,8619430241052;292,27734375;43568,56;0,09809;10;2;2;2;2;2;155;81;34;11;3;11,2010822060354;35,2028654168572;122,536332179931;206,446280991736;30000,2222222222;0,0740742561549127;11;2;2;2;3;2;98;86;66;31;3;4,45408163265306;9,25648999459167;53,4315886134068;585,748178980229;30000,2222222222;0,0755105664193426;10;2;2;2;2;2;163;70;31;17;3;13,3196582483345;26,5477551020408;66,4640998959417;392,290657439446;30000,2222222222;0,0736214594338691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"pop1076.txt";22952;11;2;2;2;2;3;703;280;72;15;6;3,4509488900445;24,8815816326531;553,68962191358;11344,56;153677,805555556;0,09976;11;3;2;2;2;2;748;259;54;12;3;4,57289849581058;45,0150713316737;1307,51611796982;12341,0763888889;157104,666666667;0,098965129605625;126;2;2;2;2;118;312;222;128;201;213;0,246671597633136;0,24926953981008;0,24945068359375;3,23566248360189;25525,3442218255;0,0920321444919773;12;3;3;2;2;2;816;208;38;11;3;7,05642060745867;77,9868481878698;1530,81717451524;9954,69421487603;157104,666666667;0,0918511954629424;11;3;2;2;2;2;816;209;37;11;3;7,04777303318483;80,6419450980461;1477,7874558269;9049,72201352366;104736,444444444;0,0960980230150075
"pop1616.txt";55876;13;3;2;2;3;3;1294;218;61;34;9;19,6032508856714;287,976874842185;2084,4165546896;11696,9930795848;303631,061728395;0,09968;13;2;2;4;2;3;1124;351;96;36;9;8,51823051886374;110,659280362984;2220,08289930556;12685,8055555556;303631,061728395;0,0984812519202515;144;2;2;2;2;136;416;271;308;299;322;0,239806767751479;0,239702618428398;1,17738024962051;7,02121900202459;63015,4273851318;0,0949499288625444;13;2;2;3;3;3;1124;344;102;37;9;8,51823051886374;95,2167303272039;2144,43300653595;13193,3776479182;303631,061728395;0,0966893876904031;13;2;2;3;3;3;1152;318;100;37;9;9,7484266911678;98,4548632179336;2106,919881;12836,7998736501;269894,277091907;0,0954713388002539
"pop2911.txt";119919;13;2;2;3;3;3;1795;690;290;120;16;19,4270447932589;129,112203318631;675,681331747919;8155,70270833333;331741,625;0,09931;13;2;2;3;3;3;1882;645;274;97;13;23,8448233220137;156,738667147407;1065,73516170281;8840,3356360931;333621,443786982;0,0995065425853904;16;2;3;4;4;3;1559;812;398;126;16;11,1837187782994;73,0007932126477;710,785112749678;8416,72593852356;331741,625;0,0885539462063312;13;3;2;3;2;3;1920;582;300;91;18;26,1511707899306;129,533971611105;1123,08678888889;5620,59171597633;326362,089506173;0,0984689648210708;14;3;4;2;2;3;1839;773;204;80;15;21,5125725452524;276,250123502912;1339,70522944135;6274,7471953125;311834,241185185;0,0955004462649241
"pop500.txt";6837621;10;2;2;2;2;2;377;74;40;7;2;7739,37992950067;184380,461102995;103410426,259375;14495522715,6735;4602814103889;0,08443;15;2;2;2;2;7;408;61;16;8;7;20244,5373894656;862459,375974201;13588252,4023438;92951332,484375;2540240966797,71;0,0122198999468706;12;2;2;2;2;4;384;80;21;11;4;9761,90863037109;494395,40484375;14767758,9977324;974087928,231405;3619867995303,69;0,0338029881598411;10;2;2;2;2;2;444;41;11;2;2;90596,669157333;15132931,8239143;974087928,231405;3653832,25;4602814103889;0,0384739117316655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"pop800.txt";1535971;11;2;2;2;2;3;534;190;61;12;3;3069,12833677005;274837,836703601;7014025,19537759;79640826,3888889;28067506699,5556;0,09819;11;2;2;2;2;3;610;134;43;10;3;13321,9968180597;686822,997382491;8925422,26608978;65537713,29;28067506699,5556;0,0898217644838901;1400;2;2;2;5;3;393;215;136;53;3;250,703041133319;14160,6490859924;687370,033520761;86283211,5307939;28067506699,5556;0,146317361926048;12;2;2;3;2;3;592;145;52;8;3;8947,16945535062;478886,069250892;11690393,9097633;34305305,859375;28067506699,5556;0,0855826551733012;11;2;2;2;2;3;664;93;31;9;3;40400,5169525028;1217024,54574773;9428079,15276429;46151539,1824417;18711671133,0371;0,0914282880203084
"rev84.txt";877017;10;2;2;2;2;2;65;89;88;38;4;32832,0023668639;76099,5237975003;680408,235408058;3628897,03601108;343766659;0,09398;10;2;2;2;2;2;145;87;37;13;2;151343,181640904;424010,225393051;1011634,22498174;5397088,76923077;109537156;0,073699303099914;10;2;2;2;2;2;122;80;44;35;3;98281,0379602257;163223,7275;453914,76446281;4036369,39265306;292993091,555556;0,0757937886538719;10;2;2;2;2;2;123;108;37;14;2;100177,351973032;515697,80829904;987930,026296567;5638741,22959184;109537156;0,079085061070265;10;3;2;3;1;1;174;73;35;1;1;277068,604592538;763285,72696823;6410765,94612245;0;0;0,0962083779009316
"SugarCaneFarms.txt";20364;10;2;2;2;2;2;223;35;51;14;15;135,340022924249;6,32979591836735;79,2256824298347;92,2295918367347;1809,71555555556;0,09345;10;2;2;2;2;2;112;104;66;40;16;30,2033641581633;36,8590976331361;36,4949494949495;118,3875;1785,12109375;0,0424858256042059;10;2;2;2;2;2;81;94;92;51;20;18,6941015089163;21,5994794024445;54,8558601134215;109,931564782776;1780,6475;0,0449580463827411;10;2;2;2;2;2;112;104;66;40;16;30,2033641581633;36,8590976331361;36,4949494949495;118,3875;1785,12109375;0,0424858256042059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Swiss.txt";987317;10;2;2;2;2;2;901;424;857;550;164;1860,39382311675;372,48103751335;3861,21112289621;19992,5588628099;209066,598750744;0,09054;10;2;2;2;2;2;877;898;653;341;127;1765,59779698854;2202,21878487706;5168,11687370576;17352,8773574359;207884,370388741;0,0738402889151368;10;2;2;2;2;2;871;897;660;340;128;1742,55591775293;2177,08782775236;5231,20280073462;17111,8994809689;207826,98046875;0,073933858428229;10;2;2;2;2;2;914;892;617;338;135;1912,24690087096;2280,09250135736;4760,00146576339;15801,3292251672;207516,061673525;0,0741898068562469;10;2;2;2;2;2;1282;536;640;375;63;3547,08099201366;1014,3912411153;5671,97425689697;39817,5851060336;201053,233128172;0,0870372217854214
"TRI900.txt";454,53090058127;10;2;2;2;2;2;124;130;404;221;21;0,00443504345237158;0,000750036388685277;0,00536193971228667;0,0045338689740119;0,000635137624216233;0,05321;10;2;2;2;2;2;132;209;224;182;153;0,00466192936401914;0,00175957832324322;0,00135534790419426;0,00144917113591997;0,0045173725888593;0,0301402340165255;10;2;2;2;2;2;132;209;200;199;160;0,00466192936401914;0,00175957832324322;0,00104925718343252;0,00164702235724404;0,00467879589714201;0,0303467044628742;10;2;2;2;2;2;132;209;224;182;153;0,00466192936401914;0,00175957832324322;0,00135534790419426;0,00144917113591997;0,0045173725888593;0,0301402340165255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"USbanks.txt";80548;10;2;2;2;2;2;209;59;38;10;41;688,205169295575;604,800344728526;1470,52146814404;70,2;30923,249256395;0,08011;10;2;2;2;2;2;187;77;37;38;18;522,916011324316;791,01467363805;1032,60336011687;4566,74238227147;7458,86728395062;0,0499623518803318;10;2;2;2;2;2;110;102;63;58;24;177,81520661157;181,932814302191;995,537918871252;5500,43281807372;16224,7899305556;0,0513581048055942;10;2;2;2;2;2;111;112;74;42;18;181,332359386413;311,830915178571;2451,79181884587;5207,02324263039;7458,86728395062;0,0480787538094314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"UScities.txt";33812;10;2;2;2;2;2;749;147;62;59;21;31,7389273815911;40,2237956407053;52,982570239334;483,616776788279;153,863945578231;0,09469;10;2;2;2;2;2;393;382;135;91;37;8,25862258739131;10,3136221594803;46,6765432098765;176,757154932979;494,1811541271;0,0498226093081255;10;2;2;2;2;2;189;270;336;163;80;2,06858710562414;3,57702331961591;10,7702664399093;147,524107042041;1332,9775;0,0774903321009029;10;2;2;2;2;2;393;382;135;91;37;8,25862258739131;10,3136221594803;46,6765432098765;176,757154932979;494,1811541271;0,0498226093081255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"UScolleges.txt";1058151;10;2;2;2;2;2;136;246;155;87;53;9501,12581098616;21793,3013583185;77449,8678043704;528428,815959836;1982745,15129939;0,07497;10;2;2;2;2;2;272;225;111;37;32;26566,4857266436;36857,3017283951;295956,437464492;508264,466033601;923584,18359375;0,0631342845081406;10;2;2;2;2;2;250;220;86;68;53;22880,45;22614,8627066116;61045,9421308816;415253,066392734;1982745,15129939;0,0673811192265056;10;2;2;2;2;2;256;232;110;44;35;23825,95703125;31594,4066587396;239929,721404959;695320,966942149;1051810,39673469;0,0619177244830037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"WEIBULL1500.txt";2682,82203004894;11;2;2;2;2;3;854;360;153;90;43;0,0339628074441795;0,240088872444718;0,764259413147937;2,66187840687499;42,1218118700285;0,09956;11;3;2;2;2;2;855;380;174;75;16;0,0342064667738295;0,312648637550978;1,32217918338173;6,49448567572328;30,5740730792105;0,0998422792729157;13;2;3;3;2;3;843;381;173;69;34;0,0313488424113687;0,277616932817615;1,12302371132421;2,75905709276675;41,6982134496789;0,0885815077467838;11;2;3;2;2;2;866;383;159;72;20;0,0370217140848559;0,374081850730476;1,15075455051357;5,32187936306741;37,6617720285804;0,0961584515738977;11;2;2;2;2;3;793;384;186;95;42;0,0218684695337469;0,181254129131428;0,949864387313124;2,84001613299413;41,0617405944018;0,0995800610710193
