"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"nhVNS.4";"NhVNS.1";"NhVNS.2";"NhVNS.3";"NhVNS.4";"VhVNS.1";"VhVNS.2";"VhVNS.3";"VhVNS.4";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"nhSTRATMH.4";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"NhSTRATMH.4";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"VhSTRATMH.4";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"nhLH.4";"NhLH.1";"NhLH.2";"NhLH.3";"NhLH.4";"VhLH.1";"VhLH.2";"VhLH.3";"VhLH.4";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"nhKO.4";"NhKO.1";"NhKO.2";"NhKO.3";"NhKO.4";"VhKO.1";"VhKO.2";"VhKO.3";"VhKO.4";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"nhBarca.4";"NhBarca.1";"NhBarca.2";"NhBarca.3";"NhBarca.4";"VhBarca.1";"VhBarca.2";"VhBarca.3";"VhBarca.4";"cvBarca"
"AgrMinas.txt";1197026;87;20;16;14;37;514;204;89;37;40271,4924714984;185425,128868704;698893,137482641;72105549,6756757;0,02999;87;19;17;14;37;509;209;89;37;38483,6009587735;190746,809779996;698893,137482641;72105549,6756757;0,0299890471593466;88;19;18;14;37;510;208;89;37;38810,9097308727;189617,283445821;698893,137482641;72105549,6756757;0,0296661844545226;88;19;18;14;37;510;208;89;37;38810,9097308727;189617,283445821;698893,137482641;72105549,6756757;0,0296661844545226;88;17;20;13;38;494;227;85;38;34033,5985865445;217764,055691834;630104,366674537;69506643,1517715;0,02988832715318
"anaemia_Haemoglobin.txt";8857,7;8;2;2;2;2;182;250;183;109;1,0952397053496;0,17369744;0,0929845620950162;0,398362090733103;0,01862;8;2;2;2;2;88;215;271;150;0,786714876033058;0,230261546782044;0,178944186489835;0,458072888888889;0,0159084932964886;8;2;2;2;2;105;234;235;150;0,883718820861678;0,231217218204398;0,133355545495699;0,458072888888889;0,0158820493320475;8;2;2;2;2;88;215;271;150;0,786714876033058;0,230261546782044;0,178944186489835;0,458072888888889;0,0159084932964886;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"BeefFarms.txt";542350;57;6;8;8;35;252;100;43;35;8131,33955341396;75902,1659;491890,851270957;30662623,7142857;0,02995;57;7;7;8;35;253;99;43;35;8285,57118530207;75529,2123252729;491890,851270957;30662623,7142857;0,0299858475786109;57;6;7;7;37;253;97;43;37;8285,57118530207;67413,6173876076;369520,731206057;30314614,3564646;0,0292749042092626;57;6;7;7;37;253;97;43;37;8285,57118530207;67413,6173876076;369520,731206057;30314614,3564646;0,0292749042092626;57;6;6;8;37;255;91;47;37;8593,82264619188;54956,1499314597;406480,923109523;29495300,4549385;0,0294393368532765
"beta103.txt";772267,136016;8;2;2;2;2;170;328;126;376;5072,33679344699;1062,82323206078;105,360887512833;1393,80777280663;0,01956;8;2;2;2;2;115;309;296;280;3859,17147060887;1144,44540364847;675,311574974053;856,658465398683;0,0154348906378715;8;2;2;2;2;115;321;286;278;3859,17147060887;1208,37448326611;616,273581534261;847,628758847735;0,0155650615872726;8;2;2;2;2;115;309;296;280;3859,17147060887;1144,44540364847;675,311574974053;856,658465398683;0,0154348906378715;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"CensoCO.txt";103377;105;34;28;30;13;5102;3655;1193;27;4,26346901876744;5,69110649916442;63,1657749276479;24812,8504801097;0,02994;105;36;28;30;11;5102;3655;1196;24;4,26346901876744;5,69110649916442;66,3331366539524;27419,984375;0,0299977602180135;129;13;33;52;31;2685;4713;2478;101;1,83689425701098;3,88514813525743;35,4160075980981;7711,39613763356;0,0297580306629965;106;34;28;31;13;5102;3655;1196;24;4,26346901876744;5,69110649916442;66,3331366539524;27419,984375;0,0297761229452556;107;42;25;28;12;5729;3181;1045;22;5,23773114652753;5,7873854849983;69,6024173483067;28160,7337528175;0,0298860936337259
"chi1.txt";939,601297267;99;11;20;30;38;431;284;205;80;0,00685240760584147;0,0522844325903032;0,228442261851437;2,39784696164152;0,02999;99;10;19;27;43;438;276;194;92;0,0075013349350116;0,0499596279205497;0,181824243856712;2,31355068261607;0,029873091547589;99;12;19;23;45;437;277;188;98;0,00740015786081423;0,0501690227747844;0,161523747835645;2,28033344987424;0,0298052814535837;99;12;19;25;43;438;276;193;93;0,0075013349350116;0,0499596279205497;0,178432758315742;2,30809706785107;0,0298030547721052;99;13;21;31;34;453;276;200;71;0,00912057622552782;0,0583847287609868;0,246859065777432;2,42826415900275;0,0299569516578392
"chi5.txt";5051,940520634;44;9;9;12;14;301;320;264;115;0,518942591805026;0,453214265314193;1,05860803513979;8,42417321377189;0,02998;43;11;9;12;11;343;308;260;89;0,596994788213983;0,488372300182417;1,20416037642883;8,42266584500009;0,029995741806278;46;8;11;14;13;267;353;280;100;0,44692081892097;0,514632392633704;1,24891693800956;8,44037551630992;0,029228840617917;44;12;9;12;11;344;307;260;89;0,599036917177697;0,486024280827541;1,20416037642883;8,42266584500009;0,029643717543164;44;12;7;14;11;360;272;280;88;0,631947169335096;0,368166317905037;1,34074044186546;8,32579200293846;0,0297903793821496
"Debtors.txt";2825374;161;28;39;38;56;2023;960;297;89;10754,5508647587;102240,520910373;1010285,52918636;23759322,7218786;0,02995;161;28;39;39;55;2055;927;299;88;11567,4476911692;100427,281129812;1029684,48905493;23814682,8507231;0,0299290126282355;163;23;30;39;71;1929;966;354;120;8594,87829669171;59671,801315107;728683,645448307;22020876,3530556;0,0297801993840361;161;29;37;39;56;2067;913;300;89;11891,6978524696;98712,00067181;1017187,63532222;23759322,7218786;0,0299267640752953;162;20;37;39;66;1855;1070;336;108;7216,13551444496;75260,9601557078;839893,197114411;22514174,2919525;0,0299758014318003
"GAMMA2000.txt";7996,7492586906;45;7;12;13;13;536;720;517;227;0,240651895398593;0,369790726385081;0,840593677040055;4,07927740232662;0,03;45;10;11;12;12;647;672;461;220;0,327180413587363;0,36551737617575;0,744610208129367;4,02506150207387;0,0297076930156982;46;11;11;11;13;644;668;463;225;0,324663923876027;0,357553115301063;0,731122366795118;4,06390918297314;0,0293585883675107;45;10;12;11;12;643;676;462;219;0,323828828255982;0,368779214067751;0,750461313227521;4,01728531284278;0,0296890478008335;46;7;12;13;14;515;710;529;246;0,223848453297623;0,347507639119242;0,8041687030854;4,21126135912145;0,0297953044262142
"hies_income.txt";58274058,847893;68;16;11;20;21;1460;1083;772;251;5490885,64964355;5135082,51578199;25879173,5441676;378023889,907225;0,03;68;17;12;17;22;1434;1192;689;251;5339742,74304213;6685964,33025786;23651620,4254661;378023889,907225;0,0299876311206345;69;15;14;17;23;1404;1188;722;252;5168531,1318108;6270423,04603518;24402233,6878925;377696930,039161;0,0295981034425564;68;15;14;16;23;1421;1191;703;251;5264822,03965688;6518441,12718988;24040094,1212001;378023889,907225;0,0298222745929061;69;17;12;21;19;1510;1080;770;206;5787510,39955119;5555800,79691993;33346822,7749277;392740572,428577;0,0297898549361585
