"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"nhVNS.4";"nhVNS.5";"NhVNS.1";"NhVNS.2";"NhVNS.3";"NhVNS.4";"NhVNS.5";"VhVNS.1";"VhVNS.2";"VhVNS.3";"VhVNS.4";"VhVNS.5";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"nhSTRATMH.4";"nhSTRATMH.5";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"NhSTRATMH.4";"NhSTRATMH.5";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"VhSTRATMH.4";"VhSTRATMH.5";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"nhLH.4";"nhLH.5";"NhLH.1";"NhLH.2";"NhLH.3";"NhLH.4";"NhLH.5";"VhLH.1";"VhLH.2";"VhLH.3";"VhLH.4";"VhLH.5";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"nhKO.4";"nhKO.5";"NhKO.1";"NhKO.2";"NhKO.3";"NhKO.4";"NhKO.5";"VhKO.1";"VhKO.2";"VhKO.3";"VhKO.4";"VhKO.5";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"nhBarca.4";"nhBarca.5";"NhBarca.1";"NhBarca.2";"NhBarca.3";"NhBarca.4";"NhBarca.5";"VhBarca.1";"VhBarca.2";"VhBarca.3";"VhBarca.4";"VhBarca.5";"cvBarca"
"p100e10.txt";99569,17584056;10;2;2;2;2;2;66;369;305;29;231;10,5259536849362;12,8745650748262;4,41342622931453;0,0654526366839252;19,4047338496281;0,01275;10;2;2;2;2;2;122;228;294;229;127;14,3155507836526;4,74634554148382;3,98893736489767;3,98510640934436;14,3868935114938;0,00788297882530118;10;2;2;2;2;2;122;227;278;244;129;14,3155507836526;4,7067438067074;3,61892203830777;4,39653216414104;14,507635692075;0,00785989029091757;10;2;2;2;2;2;122;228;294;229;127;14,3155507836526;4,74634554148382;3,98893736489767;3,98510640934436;14,3868935114938;0,00788297882530118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"p75.txt";8182;17;5;3;2;3;4;155;71;36;18;4;11,2010822060354;23,1323150168617;72,8541666666667;344;41302,25;0,04962;17;4;4;2;3;4;144;87;32;17;4;9,06206597222222;33,4783987316686;64,87109375;321,044982698962;41302,25;0,0493012015094135;1900;2;2;3;8;4;79;92;66;43;4;3,441435667361;6,96975425330813;27,2959136822773;546,429421308816;41302,25;0,0518462982813452;17;5;4;2;3;3;155;80;29;17;3;11,2010822060354;33,5725;59,9120095124851;392,290657439446;30000,2222222222;0,0485339967892611;17;6;2;4;2;3;171;59;40;11;3;15,5961618419702;17,8886448955346;142,359140625;187,678437265214;20000,1481481482;0,0494891034970592
"pop1076.txt";22952;27;3;3;2;3;16;662;273;94;31;16;2,69020910725532;10,9196420185431;81,8669081032141;965,806451612903;120773,02734375;0,04954;27;3;4;2;3;15;662;279;89;31;15;2,69020910725532;12,0600711707198;84,3158692084333;1147,12799167534;121024,728888889;0,0493095986407621;195;2;2;2;3;186;312;222;128;201;213;0,246671597633136;0,24926953981008;0,24945068359375;3,23566248360189;25525,3442218255;0,0402202662347508;27;4;3;3;3;14;703;249;84;26;14;3,4509488900445;13,3958807116014;131,356575963719;1399,49852071006;121372,168367347;0,0491839398061013;28;4;5;2;3;14;703;290;44;25;14;3,44604000115396;30,8333814424536;97,3476709241171;1333,484544;112702,727769679;0,0490504819427317
"pop1616.txt";55876;38;9;7;6;7;9;1222;272;77;36;9;13,6316039012003;176,600440635813;2026,86591330747;12685,8055555556;303631,061728395;0,04999;38;6;7;7;7;11;1124;351;94;36;11;8,51823051886374;110,659280362984;1956,77784065188;10861,5270061728;310282,429752066;0,0493341614989537;257;2;2;2;3;248;416;271;308;299;322;0,239806767751479;0,239702618428398;1,17738024962051;7,02121900202459;63015,4273851318;0,0450862560827049;38;6;7;8;8;9;1124;351;95;37;9;8,51823051886374;110,659280362984;2085,07523545706;13193,3776479182;303631,061728395;0,0493916189346191;38;9;5;7;8;9;1253;229;87;38;9;15,7430461911378;124,354985752755;1871,27259253185;13316,2300080187;269894,277091907;0,0498562478488223
"pop2911.txt";119919;44;8;7;9;10;10;1795;674;311;114;17;19,4270447932589;116,738117355969;755,83523743551;7367,10103108649;329342,207612457;0,04991;44;10;8;9;8;9;1882;645;274;94;16;23,8448233220137;156,738667147407;1065,73516170281;6698,74932095971;331741,625;0,0499963197350948;48;6;8;11;12;11;1559;812;396;126;18;11,1837187782994;73,0007932126477;687,92722681359;7508,61860670194;326362,089506173;0,0477080377115615;45;9;8;8;10;10;1839;663;281;111;17;21,5242768828722;139,021345909288;763,564569850939;7219,27002678354;329342,207612457;0,0492843935432542;46;15;9;5;6;11;2135;526;146;86;18;44,694463876666;289,764513544471;897,243200489954;5224,78304583245;308230,862311385;0,0496555082314917
"pop500.txt";6837621;12;2;2;2;2;4;259;133;91;13;4;213,960942740866;15127,2653061224;7356005,49909431;1015571900,94675;3619867995303,69;0,04683;10;2;2;2;2;2;463;21;11;3;2;247535,917926566;11396885,6734694;734683665,421488;11909818528,2222;4602814103889;0,0421144921293304;12;2;2;2;2;4;384;80;21;11;4;9761,90863037109;494395,40484375;14767758,9977324;974087928,231405;3619867995303,69;0,0338029881598411;12;2;2;2;2;4;437;47;9;3;4;65258,6948667061;11574975,8931643;118588500,666667;73947713,5555556;3619867995303,69;0,0218346791994013;9;2;2;2;2;1;456;31;9;3;1;166631,206311045;35135041,9254138;857844996,543212;3382525765,77778;0;0,0373259016722887
"pop800.txt";1535971;20;2;2;2;2;12;566;143;58;21;12;5388,67017942539;126197,891730647;1237540,83353151;7664994,91609977;15841342191,6875;0,04903;20;2;2;2;2;12;599;117;52;20;12;10517,5537526373;155481,562130178;1179429,78217456;7481541,0875;15841342191,6875;0,0496105368262266;1300;2;2;2;4;3;459;199;107;32;3;807,734214286053;42498,6084189793;1678202,76513233;99861041,4335938;28067506699,5556;0,117756081389733;20;2;2;2;3;11;575;135;55;24;11;6305,09378903592;126473,193196159;1007590,93421488;9500421,53993055;16833502337,9008;0,0471226949430475;20;2;4;2;3;9;573;155;45;18;9;6073,74090045264;318332,289272867;1404953,28307271;16193956,779321;17181754876,8613;0,0490369528556107
"rev84.txt";877017;17;4;3;5;2;3;142;73;50;16;3;142124,464193612;190477,992869206;1302819;2629825,30859375;292993091,555556;0,04972;17;3;4;5;2;3;127;90;49;15;3;107622,204600409;277666,251358025;1339530,73469388;2440632,93333333;292993091,555556;0,0499336411883707;18;3;3;3;5;4;122;80;44;34;4;98281,0379602257;163223,7275;453914,76446281;3332149,14532872;343766659;0,0475739362038943;17;3;3;2;5;4;122;84;40;34;4;98281,0379602257;187814,351899093;399935,309375;3332149,14532872;343766659;0,0492101950922307;18;5;5;3;2;3;145;88;36;12;3;150299,435560622;442916,66041158;942622,990933642;1437912,10648148;195328727,703705;0,0472443130007897
"SugarCaneFarms.txt";20364;10;2;2;2;2;2;132;91;62;39;14;42,1576561065197;34,8899891317474;36,0470863683663;167,034845496384;1856,3112244898;0,04518;10;2;2;2;2;2;112;104;66;40;16;30,2033641581633;36,8590976331361;36,4949494949495;118,3875;1785,12109375;0,0424858256042059;11;2;2;2;2;3;81;94;92;51;20;18,6941015089163;21,5994794024445;54,8558601134215;109,931564782776;1780,6475;0,0416529234554809;10;2;2;2;2;2;112;104;65;39;18;30,2033641581633;36,8590976331361;34,6802366863905;95,6607495069033;1799,75617283951;0,043390194380385;11;2;2;2;3;2;101;107;48;66;16;24,8867078649831;35,90634777718;17,2969111689815;196,447881013997;1673,55102539063;0,0440572505538408
"Swiss.txt";987317;22;2;4;5;4;7;735;905;750;368;138;1277,45072145865;1925,16059460944;5403,77255288889;16753,1173130317;207301,334436043;0,05;22;5;4;4;4;5;877;898;653;340;128;1765,59779698854;2202,21878487706;5168,11687370576;17111,8994809689;207826,98046875;0,0496471981284099;24;4;4;5;5;6;846;886;677;352;135;1648,43761491988;2030,99064453832;5053,84673891462;16508,0783832645;207516,061673525;0,0470267155752403;22;4;4;4;4;6;914;895;619;337;131;1912,24690087096;2300,66222152867;4858,37884857801;16423,8344794794;207714,936425616;0,0490611463734755;23;7;5;4;5;2;1247;859;478;263;49;3356,75756851598;3368,91134521237;7393,64907211946;40164,0649360107;191861,234145637;0,0498312018470478
"TRI900.txt";454,53090058127;10;2;2;2;2;2;302;189;131;120;158;0,00878999007551673;0,00113035991079666;0,00064486794112447;0,000708434721075555;0,00463295587150213;0,04849;10;2;2;2;2;2;132;209;224;182;153;0,00466192936401914;0,00175957832324322;0,00135534790419426;0,00144917113591997;0,0045173725888593;0,0301402340165255;10;2;2;2;2;2;132;209;200;199;160;0,00466192936401914;0,00175957832324322;0,00104925718343252;0,00164702235724404;0,00467879589714201;0,0303467044628742;10;2;2;2;2;2;132;209;224;182;153;0,00466192936401914;0,00175957832324322;0,00135534790419426;0,00144917113591997;0,0045173725888593;0,0301402340165255;10;3;2;2;2;1;269;291;184;155;1;0,00794349257887151;0,00269482320825203;0,00145270958719587;0,00439316284329196;0;0,0428418150728708
"USbanks.txt";80548;10;2;2;2;2;2;96;129;67;44;21;140,379231770833;409,896280271618;1989,12007128536;4729,42355371901;12542,3945578231;0,04839;10;2;2;2;2;2;111;112;74;42;18;181,332359386413;311,830915178571;2451,79181884587;5207,02324263039;7458,86728395062;0,0480787538094314;13;2;2;2;4;3;110;102;60;61;24;177,81520661157;181,932814302191;778,903055555556;5802,59392636388;16224,7899305556;0,0413793355955549;11;2;2;3;2;2;107;116;74;41;19;170,155472093633;329,257134363853;2451,79181884587;4683,89173111243;9334,36565096953;0,0442067905364469;11;3;2;2;2;2;190;67;43;38;19;539,756582738011;579,561821101662;1448,5353993988;4099,75063784809;8843,08324828692;0,045043861846328
"UScities.txt";33812;10;2;2;2;2;2;393;382;135;87;41;8,25862258739131;10,3136221594803;46,6765432098765;143,887699828247;653,005353955979;0,04998;10;2;2;2;2;2;393;382;135;91;37;8,25862258739131;10,3136221594803;46,6765432098765;176,757154932979;494,1811541271;0,0498226093081255;19;2;2;3;5;7;189;270;336;163;80;2,06858710562414;3,57702331961591;10,7702664399093;147,524107042041;1332,9775;0,0461944093121752;11;3;2;2;2;2;434;348;130;87;39;10,0292000254837;9,40305852820716;46,7701775147929;152,911877394636;569,074293228139;0,0472885108038182;12;3;2;3;2;2;459;290;171;82;36;11,2782925882463;4,75359912255525;73,2771757031854;168,09430362299;452,917524005486;0,0469084310631922
"UScolleges.txt";1058151;16;2;2;3;3;6;233;214;107;68;55;20437,5522481534;19903,4288584156;84453,1969604332;369015,037197232;2085284,69884298;0,04996;15;3;3;4;2;3;264;230;114;34;35;25201,7701446281;35425,0816635161;302919,402970145;389949,131487889;1051810,39673469;0,0495568440701984;21;2;2;3;6;8;135;201;168;112;61;9365,45481481481;13349,9422786565;34057,3382936508;424402,638313138;2410205,85219027;0,0470584452644185;16;3;3;5;2;3;264;228;116;34;35;25201,7701446281;33614,385426285;307641,65123365;389949,131487889;1051810,39673469;0,0477288486149441;16;2;3;2;2;7;208;252;94;63;60;17098,2742483757;26849,8746965569;67594,5534852585;248901,28228693;2318925,73481944;0,0495757058731421
"WEIBULL1500.txt";2682,82203004894;38;6;10;9;8;5;836;392;173;79;20;0,0298273130755923;0,295977222650749;1,18372406225202;5,85963375066746;37,6617720285804;0,04998;38;7;9;9;9;4;849;382;177;76;16;0,0327553800006138;0,299863722984715;1,33239915963964;6,57314556040505;30,5740730792105;0,0495637065472095;40;7;9;9;5;10;842;381;174;69;34;0,0311219118051778;0,274643205885261;1,13253028301779;2,75905709276675;41,6982134496789;0,0484608344024696;38;7;9;9;9;4;855;376;177;76;16;0,0342064667738295;0,29650376725894;1,33239915963964;6,57314556040505;30,5740730792105;0,0495590757067613;39;8;6;10;5;10;871;330;195;70;34;0,0384025549711631;0,195573381790819;1,30892172397033;2,77552197420268;40,4717954070413;0,0495109298011224
