"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"nhVNS.4";"nhVNS.5";"nhVNS.6";"NhVNS.1";"NhVNS.2";"NhVNS.3";"NhVNS.4";"NhVNS.5";"NhVNS.6";"VhVNS.1";"VhVNS.2";"VhVNS.3";"VhVNS.4";"VhVNS.5";"VhVNS.6";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"nhSTRATMH.4";"nhSTRATMH.5";"nhSTRATMH.6";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"NhSTRATMH.4";"NhSTRATMH.5";"NhSTRATMH.6";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"VhSTRATMH.4";"VhSTRATMH.5";"VhSTRATMH.6";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"nhLH.4";"nhLH.5";"nhLH.6";"NhLH.1";"NhLH.2";"NhLH.3";"NhLH.4";"NhLH.5";"NhLH.6";"VhLH.1";"VhLH.2";"VhLH.3";"VhLH.4";"VhLH.5";"VhLH.6";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"nhKO.4";"nhKO.5";"nhKO.6";"NhKO.1";"NhKO.2";"NhKO.3";"NhKO.4";"NhKO.5";"NhKO.6";"VhKO.1";"VhKO.2";"VhKO.3";"VhKO.4";"VhKO.5";"VhKO.6";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"nhBarca.4";"nhBarca.5";"nhBarca.6";"NhBarca.1";"NhBarca.2";"NhBarca.3";"NhBarca.4";"NhBarca.5";"NhBarca.6";"VhBarca.1";"VhBarca.2";"VhBarca.3";"VhBarca.4";"VhBarca.5";"VhBarca.6";"cvBarca"
"iso2004.txt";135501719204;18;2;2;3;3;4;4;230;124;83;31;15;4;279028345528534;649647658662902;4756142716676232;25302122628477880;379147964719720256;8771444567090360320;0,0499;18;2;2;3;3;2;6;236;127;84;26;8;6;305833329501699;865805130769606;7120657344371650;55103558102394352;141959091436579040;7206751900193751040;0,0499759501199051;24;2;2;2;3;3;12;168;144;82;60;21;12;109449006942650;423567914459389;1411471026375660;7303187005112379;81588584333416896;5124739047350916096;0,0398054916440965;19;2;2;2;2;3;8;233;137;65;27;17;8;291962824115088;1092315504097592;3413286866850848;7037524263912332;159784235929118752;6167198421181041664;0,046674177106829;18;4;3;3;2;4;2;298;104;57;14;12;2;733709167806909;2230406842070195;9641487705703076;34934955849936172;357340508208994368;4502102611052260864;0,0496616761599759
"Kozak1.txt";64445;12;2;2;2;2;2;2;512;1681;1369;134;273;31;1,38861083984375;2,85590041054427;5,88862109498597;0,2499443083092;9,45105931919119;59,4027055150884;0,04931;12;2;2;2;2;2;2;785;841;1036;638;478;222;1,92243742139641;0,668885492470461;1,26328151786646;1,21560322716954;3,64181737014408;33,5631239347456;0,026804539037182;12;2;2;2;2;2;2;512;804;602;744;825;513;1,38861083984375;0,681585851835351;0,249776492533195;0,687042938489999;2,73484811753903;32,9731161344991;0,0376464204357368;12;2;2;2;2;2;2;785;841;1036;638;478;222;1,92243742139641;0,668885492470461;1,26328151786646;1,21560322716954;3,64181737014408;33,5631239347456;0,026804539037182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Kozak2.txt";11295808;12;2;2;2;2;2;2;821;894;865;856;407;157;63408,9417973091;46636,3546937325;71658,1731030105;229571,708772327;621223,161999167;9375501,7882267;0,04975;12;2;2;2;2;2;2;1007;1007;884;654;347;101;83777,1275904813;64210,3146297664;98936,7180890543;207737,039025896;911274,29481185;10047165,7937457;0,0453592081058581;12;2;2;2;2;2;2;995;1017;885;642;358;103;82384,4288113936;65332,2154136803;98963,3049889878;192980,274958512;913311,366530383;10029066,0729569;0,0454090112651829;12;2;2;2;2;2;2;1134;844;916;651;354;101;99417,9143361048;45254,6270229218;104060,964430264;201239,578047244;924207,507580836;10047165,7937457;0,0463212965285959;13;2;2;2;2;2;3;822;1148;689;770;378;193;63433,3934500845;80124,9285397507;50441,4129346691;195152,124874259;431861,959357807;8987742,66930644;0,0472011285689165
"Kozak3.txt";448235;16;3;3;3;2;2;3;743;541;364;221;88;43;662,894935051055;775,256999941916;1591,41519743992;3815,57126184968;13099,7763429752;162013,232017307;0,04995;16;3;2;2;3;3;3;635;543;393;257;121;51;487,971817223635;567,359645106478;1199,3624303168;3044,35809777589;11418,3219725429;159720,445982315;0,0494692581575376;19;3;3;3;3;3;4;617;554;400;257;121;51;463,25986829144;574,858192469601;1230,1925;3044,35809777589;11418,3219725429;159720,445982315;0,0445306938335159;16;3;2;2;3;2;4;698;500;363;267;116;56;582,758647301746;525,743884;1023,09181977552;3211,4410077291;9235,04778537455;159155,287946429;0,0488326645504226;18;3;3;2;2;4;4;640;602;347;173;183;55;494,391419254302;774,643893123478;1085,80238712325;1164,85032148339;12652,0620224862;156382,260315552;0,0476297463191434
"ME84.txt";505256;14;2;2;2;2;3;3;69;97;63;27;25;3;7487,12287334593;26625,319162504;69634,0791131267;212966,299039781;1516885,0144;103280422,222222;0,04943;13;2;2;2;2;2;3;119;51;63;30;18;3;14359,0576936657;14333,7762399077;80804,4988662132;439971,69;1172083,25;103280422,222222;0,0495472954410523;20;2;2;2;3;8;3;42;73;57;69;40;3;4128,14058956916;3435,99662225558;17541,6054170514;121896,698592733;2243590,41;103280422,222222;0,0478245747977779;13;2;2;2;2;2;3;122;59;58;26;16;3;15242,5918435904;23371,9448434358;87306,5124851367;392486,378698225;1012700,40234375;103280422,222222;0,0455016677234126;15;3;3;2;2;2;3;153;75;23;17;13;3;32072,3976996724;85529,2745481482;110830,582723761;243345,064929778;750870,172052799;68853614,8148146;0,0447309315918225
"mrts.txt";33765595,919363;20;2;2;3;4;4;5;506;472;524;337;135;26;3475055,78715872;1628312,9368541;4122517,88487728;18358407,1487763;142783251,919367;6441155885,55414;0,04999;20;3;2;3;3;4;5;513;583;484;262;130;28;3540348,97042237;2756158,62968339;4554601,74936336;15877343,0878726;121322325,51712;6230002189,59464;0,0494449542130882;22;3;3;3;3;4;6;513;580;461;284;134;28;3540348,97042237;2721920,29491357;3838927,20931014;15866798,1057076;123518347,007966;6230002189,59464;0,0466598065961742;20;2;3;3;3;4;5;454;642;504;259;117;24;3023205,51609287;3322684,95339669;5208215,41550655;20691419,044681;152160993,63161;6645904573,95686;0,0492842279095038;23;4;4;6;3;2;4;622;667;512;147;37;15;4648367,10157858;4576951,99155528;16723722,6942173;65277452,3741485;273320762,887005;7685324221,76968;0,0480236032243094
"p100e10.txt";99569,17584056;12;2;2;2;2;2;2;19;31;474;44;198;234;2,73566167005831;2,0845141540751;19,7263099937087;0,0815286184550916;2,23451580052298;19,5058456167764;0,01675;12;2;2;2;2;2;2;97;179;193;227;191;113;12,8120597760064;3,39892371312646;2,41354989170813;2,22512115704446;3,07021163260778;13,6818293700866;0,0059873919772537;12;2;2;2;2;2;2;102;192;188;214;186;118;13,1462706035648;3,74407432173839;2,16322594932075;1,97936713853061;2,81999983612477;13,9435601852491;0,00604055044523389;12;2;2;2;2;2;2;97;179;193;227;192;112;12,8120597760064;3,39892371312646;2,41354989170813;2,22512115704446;3,12035351062744;13,625426452912;0,00598424502273404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"p75.txt";8182;13;2;2;2;2;2;3;98;78;51;38;16;3;4,45408163265306;6,62804076265615;12,3560169165705;96,8227146814404;378,37109375;30000,2222222222;0,04959;13;2;2;2;2;2;3;123;57;59;32;10;3;6,35217132659131;4,98122499230533;24,7262280953749;133,0068359375;169,36;30000,2222222222;0,0499865210096314;2100;2;2;2;3;8;4;45;34;84;73;44;4;1,93283950617284;0,246539792387543;5,20408163265306;30,8647025708388;550,708161157025;41302,25;0,052074702509706;14;2;2;2;3;2;3;111;73;53;34;10;3;5,30460189919649;7,72152373803716;17,2552509789961;139,08044982699;169,36;30000,2222222222;0,0442459912787139;15;4;2;2;2;2;3;155;66;32;17;11;3;11,1288171595448;19,0774828171522;39,8237609863281;60,2092407897415;187,678437265214;20000,1481481482;0,0459732699656706
"pop1076.txt";22952;21;4;3;3;3;2;6;662;279;91;29;9;6;2,69020910725532;12,0600711707198;99,3677092138631;1127,83353151011;5230,66666666667;153677,805555556;0,04998;21;3;3;2;2;3;8;662;273;90;32;11;8;2,69020910725532;10,9196420185431;63,96;466,2177734375;6134,56198347108;142239,734375;0,0499911065932769;168;2;2;2;2;2;158;312;117;166;153;150;178;0,246671597633136;0;0,232435767165046;0,711350335341108;4,14795555555556;29822,9684383285;0,037512867809319;22;4;3;3;4;2;6;662;273;95;32;8;6;2,69020910725532;10,9196420185431;86,7623268698061;1457,671875;3308,9375;153677,805555556;0,0481228980605103;22;3;4;3;2;4;6;595;330;106;27;12;6;1,79573120874649;10,9149963547319;96,6629709424558;498,54005995021;8183,15972222221;128064,837962963;0,048140374068497
"pop1616.txt";55876;27;3;3;3;4;6;8;995;397;123;59;33;9;4,7501366127118;23,1677505726196;246,863903760989;2220,36253950014;11265,6418732782;303631,061728395;0,04999;27;4;3;4;3;5;8;995;411;128;40;33;9;4,7501366127118;28,7692945222915;440,30859375;1582,809375;11265,6418732782;303631,061728395;0,0497598586183945;213;2;2;2;2;3;202;416;163;286;220;269;262;0,239806767751479;0;0,643564477480561;1,24171487603306;11,4946449054048;73990,1282122254;0,0442335251742481;28;4;4;4;3;5;8;995;416;123;42;31;9;4,7501366127118;31,756818602071;430,83455615044;2065,14569160998;10498,9344432882;303631,061728395;0,0482542638337543;30;5;3;4;5;6;7;1124;301;114;44;26;7;8,51065202196083;36,43366971997;499,762609817865;3972,57880587904;16453,1193104234;268594,495626822;0,0492934690472551
"pop2911.txt";119919;31;4;4;5;4;6;8;1559;707;379;164;87;15;11,1837187782994;37,342101314597;191,151885603693;1020,90463265913;6832,89285242436;334108,115555556;0,05;31;4;5;5;5;6;6;1559;765;369;126;79;13;11,1837187782994;54,4974736212568;258,466271546184;1056,72392290249;7660,14773273514;333621,443786982;0,049826943787418;32;3;4;5;6;6;8;1330;864;427;186;88;16;6,46186669681723;29,0461033950617;184,842312522967;1040,87261533125;6298,45454545455;331741,625;0,0490154472916465;31;5;5;5;3;5;8;1625;731;347;115;77;16;13,0254337514793;63,2497394083775;263,413482380885;929,225406427221;5523,18299881936;331741,625;0,0495061969043961;34;7;7;5;8;3;4;1738;727;271;136;31;8;17,0140938425755;118,216556110108;336,617377576127;4199,42080680401;12865,2579638145;247622,689453125;0,0499270638068483
"pop500.txt";6837621;14;2;2;2;2;2;4;180;152;87;63;14;4;30,7166358024691;1915,21463815789;29582,2293565861;7224790,0095742;1026830020,55102;3619867995303,69;0,04631;12;2;2;2;2;2;2;430;7;50;9;2;2;48355,7132504056;4563,83673469388;30378990,0576;965075621,111111;3653832,25;4602814103889;0,0390528982832827;14;2;2;2;2;2;4;330;101;38;16;11;4;1669,19415977961;63702,8042348789;761617,216066482;13588252,4023438;974087928,231405;3619867995303,69;0,0329204793086371;12;2;2;2;2;2;2;438;46;9;3;2;2;68476,6415055983;11644411,5505671;118588500,666667;73947713,5555556;3653832,25;4602814103889;0,02177550802657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"pop800.txt";1535971;16;2;2;3;4;2;3;516;182;64;27;8;3;2226,34166741782;101679,474580365;1140491,96777344;10477575,7777778;34305305,859375;28067506699,5556;0,04999;15;2;2;2;3;3;3;580;133;51;24;9;3;6952,93458680143;144708,821414438;901658,63052672;8388504,4375;51920481,5802469;28067506699,5556;0,049993744896124;1500;2;2;2;2;4;3;320;185;161;99;32;3;56,057021484375;1543,41493060628;45875,6030245747;1644675,9651056;99861041,4335938;28067506699,5556;0,114411407391014;19;2;2;2;2;2;9;535;158;47;36;15;9;3122,09612717268;81057,0781925973;357900,296061566;1527191,83024691;15216789,2266667;19329474236,4691;0,0423977915401686;15;2;2;4;2;2;3;590;126;60;13;8;3;8541,1962152703;159328,341271841;2299901,81633797;4446858,865726;30017142,6269532;18711671133,0371;0,049138438268183
"rev84.txt";877017;13;2;2;2;2;2;3;108;84;40;36;13;3;79741,75;153569,099064626;194029,99;927342,1875;1892227,91715976;292993091,555556;0,04885;13;3;2;2;2;2;2;130;76;40;23;13;2;113380,455621302;160665,939750693;399935,309375;362410,366729679;5397088,76923077;109537156;0,0490845348331392;17;2;2;2;2;5;4;64;78;64;40;34;4;31653,71484375;44562,5121630506;118701,842773438;399935,309375;3332149,14532872;343766659;0,0425328153011107;14;3;2;2;2;2;3;130;76;40;23;12;3;113380,455621302;160665,939750693;399935,309375;362410,366729679;1568631,38888889;292993091,555556;0,0450549655957558;14;3;2;2;2;2;3;121;60;51;33;16;3;95644,3131452994;79011,1553750001;256298,666425432;711817,09502741;2465461,22680663;195328727,703705;0,0449364985161544
"SugarCaneFarms.txt";20364;12;2;2;2;2;2;2;46;35;78;97;64;18;11,890831758034;2,51918367346939;13,9929322813938;56,9393134233181;170,15625;1799,75617283951;0,04695;12;2;2;2;2;2;2;112;100;66;37;18;5;30,2033641581633;33,5604;34,6154729109275;51,0153396639883;212,719135802469;1579,6;0,0346927184855091;13;2;2;2;2;2;3;46;66;75;80;51;20;11,890831758034;9,08723599632691;16,3619555555556;44,61734375;109,931564782776;1780,6475;0,0365631992541641;12;2;2;2;2;2;2;89;76;57;60;40;16;21,1937886630476;12,9473684210526;14,4192059095106;30,1697222222222;118,3875;1785,12109375;0,0341444041104617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Swiss.txt";987317;16;2;2;2;2;3;5;673;704;606;478;314;121;1086,36872004221;1035,12685425814;1665,4222271237;4154,10313632464;17301,1127023409;208639,277918175;0,0499;16;4;3;2;2;3;2;823;837;597;368;207;64;1563,85673727243;1701,4973114711;2684,31917263593;6746,05222117202;25769,1526056617;204941,064208984;0,0492021113513443;19;2;2;3;3;4;5;665;700;634;462;311;124;1062,79388546554;1014,20336938776;1826,26422046194;3993,41118513521;16444,4256366249;208096,409209157;0,0454600117047068;16;3;3;3;2;3;2;827;851;620;329;212;57;1578,32916574674;1784,29045251249;3220,38579604579;6037,50613907854;29753,7522249911;201484,316405048;0,0483458074104254;18;4;4;2;2;2;4;953;936;493;256;161;97;2072,77967077709;2756,63053505595;3128,1794411743;4696,00519180298;12702,9960743118;209936,234476094;0,0479064069977642
"TRI900.txt";454,53090058127;12;2;2;2;2;2;2;32;131;117;323;220;77;0,00139254663087519;0,00237295316317392;0,000475839374651017;0,0032899962341105;0,00278635555015709;0,00233891260138949;0,03602;12;2;2;2;2;2;2;115;205;183;157;146;94;0,00414242699642563;0,00178026539402534;0,000936555524699604;0,000866355639348905;0,00125474780393996;0,00283733964687447;0,0236411879622828;12;2;2;2;2;2;2;107;177;193;175;149;99;0,00384891864685032;0,00138496228841629;0,00127594337546594;0,00109723878398915;0,00127420654328469;0,00300124432654035;0,0232378741004749;12;2;2;2;2;2;2;109;203;190;158;146;94;0,00392495142642583;0,00178898299692329;0,00105831368903162;0,000877527349197233;0,00125474780393996;0,00283733964687447;0,0235480504677146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"USbanks.txt";80548;12;2;2;2;2;2;2;115;97;50;54;19;22;196,879848771267;166,949303858008;337,5284;3507,42283950617;1511,52354570637;13712,7851239669;0,04049;12;2;2;2;2;2;2;110;102;53;36;38;18;177,81520661157;181,932814302191;411,383410466358;958,045524691358;4566,74238227147;7458,86728395062;0,0335987308134755;15;2;2;2;2;4;3;54;60;98;60;61;24;48,6272290809328;46,5222222222222;169,145356101624;778,903055555556;5802,59392636388;16224,7899305556;0,0393964022854598;12;2;2;2;2;2;2;110;102;53;36;38;18;177,81520661157;181,932814302191;411,383410466358;958,045524691358;4566,74238227147;7458,86728395062;0,0335987308134755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"UScities.txt";33812;12;2;2;2;2;2;2;364;337;186;43;69;39;7,20513072092742;6,55353133337442;44,4112614175049;18,3428880475933;111,663936147868;569,074293228139;0,04475;12;2;2;2;2;2;2;393;349;115;83;61;37;8,25862258739131;6,95457344356779;17,1576559546314;50,4775729423719;99,9231389411449;494,1811541271;0,0400806782369556;20;2;2;2;2;5;7;154;154;189;298;163;80;1,33884297520661;1,1454292460786;2,23034069594916;9,57569478852304;147,524107042041;1332,9775;0,0454610639954881;12;2;2;2;2;2;2;393;382;116;66;49;32;8,25862258739131;10,3136221594803;27,8258026159334;56,6115702479339;147,110370678884;344,7099609375;0,0420499104438626;12;2;2;2;2;2;2;364;385;147;90;22;30;7,18533640576005;8,85098664937695;39,9501643778433;123,762618655693;125,213091660407;276,343148148147;0,0437218521053645
"UScolleges.txt";1058151;12;2;2;2;2;2;2;288;181;100;46;33;29;29598,3616777585;15946,3807576081;117371,2651;172325,225425331;459472,007346189;788713,995243757;0,04974;12;2;2;2;2;2;2;255;219;81;53;34;35;23659,4871818531;23379,8006296783;53165,1111111111;96839,2915628338;389949,131487889;1051810,39673469;0,0466747615429517;17;2;2;2;2;3;6;133;179;166;78;66;55;9111,0351065634;10038,9728784994;15740,8983887357;50313,7633136095;358025,780762167;2085284,69884298;0,0426283508283906;13;3;2;2;2;2;2;261;218;77;52;37;32;24702,421132984;24768,5280700278;49068,2782931354;92541,1638313609;508264,466033601;923584,18359375;0,0440438547364191;12;2;2;2;2;2;2;250;214;96;48;34;35;22788,9282;20256,8777226595;81934,5895555286;77977,963406033;378480,039385305;1021758,6711137;0,0464679462036376
