"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"nhVNS.4";"nhVNS.5";"nhVNS.6";"nhVNS.7";"NhVNS.1";"NhVNS.2";"NhVNS.3";"NhVNS.4";"NhVNS.5";"NhVNS.6";"NhVNS.7";"VhVNS.1";"VhVNS.2";"VhVNS.3";"VhVNS.4";"VhVNS.5";"VhVNS.6";"VhVNS.7";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"nhSTRATMH.4";"nhSTRATMH.5";"nhSTRATMH.6";"nhSTRATMH.7";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"NhSTRATMH.4";"NhSTRATMH.5";"NhSTRATMH.6";"NhSTRATMH.7";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"VhSTRATMH.4";"VhSTRATMH.5";"VhSTRATMH.6";"VhSTRATMH.7";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"nhLH.4";"nhLH.5";"nhLH.6";"nhLH.7";"NhLH.1";"NhLH.2";"NhLH.3";"NhLH.4";"NhLH.5";"NhLH.6";"NhLH.7";"VhLH.1";"VhLH.2";"VhLH.3";"VhLH.4";"VhLH.5";"VhLH.6";"VhLH.7";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"nhKO.4";"nhKO.5";"nhKO.6";"nhKO.7";"NhKO.1";"NhKO.2";"NhKO.3";"NhKO.4";"NhKO.5";"NhKO.6";"NhKO.7";"VhKO.1";"VhKO.2";"VhKO.3";"VhKO.4";"VhKO.5";"VhKO.6";"VhKO.7";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"nhBarca.4";"nhBarca.5";"nhBarca.6";"nhBarca.7";"NhBarca.1";"NhBarca.2";"NhBarca.3";"NhBarca.4";"NhBarca.5";"NhBarca.6";"NhBarca.7";"VhBarca.1";"VhBarca.2";"VhBarca.3";"VhBarca.4";"VhBarca.5";"VhBarca.6";"VhBarca.7";"cvBarca"
"Kozak3.txt";448235;14;2;2;2;2;2;2;2;565;608;366;282;116;39;24;396,691581173154;668,098962841932;974,292700588253;3336,59973089885;7514,70355231867;12534,5575279421;171715,942708333;0,04923;14;2;2;2;2;2;2;2;601;522;359;245;168;75;30;441,903123191796;465,661323233658;803,725157315663;1546,01326114119;3812,77944302721;18683,4019555556;165894,89;0,0454074901440143;17;2;2;2;2;3;2;4;450;451;355;321;251;121;51;272,89384691358;267,998633241724;393,787788137274;893,784668238856;2959,92635037539;11418,3219725429;159720,445982315;0,0425883668324985;14;2;2;2;2;2;2;2;598;514;360;211;199;86;32;438,061184997931;443,426925464428;784,997152777778;971,600503133353;3864,4578167218;19125,4413196322;164850,967773438;0,0463902517548641;14;2;2;2;2;2;2;2;480;511;392;341;181;64;31;301,983612205223;367,175735782747;705,135983412525;2260,2866960385;4934,92998766725;15594,3089332582;160075,822899533;0,0473142532985426
"ME84.txt";505256;14;2;2;2;2;2;2;2;48;85;50;54;29;15;3;4891,41276041667;8411,66698961938;21548,97;74648,9975994513;500742,946492271;967821,2;103280422,222222;0,04893;14;2;2;2;2;2;2;2;121;61;58;25;15;2;2;14941,2597500171;25323,4044611664;92983,7538644471;372045,1104;824902,515555555;70425664;765625;0,0438799404849628;2000;2;2;2;2;2;6;4;32;49;44;52;61;42;4;2623,2255859375;1706,13910870471;2988,50981404959;17227,0044378698;89386,0155872077;2106443,4314059;259053296,75;0,0531093633268335;15;2;2;2;2;2;2;3;115;64;48;26;17;11;3;13173,5859357278;24172,953125;36888,6927083333;153844,397928994;335965,418685121;751277,239669422;103280422,222222;0,0344119810315279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"mrts.txt";33765595,919363;20;2;2;2;2;4;3;5;193;426;417;394;405;137;28;1023826,54545714;1600678,36157483;1422334,84837973;2247821,92645586;19999348,3316468;125258416,54147;6230002189,59464;0,04992;15;2;2;2;2;3;2;2;513;583;484;261;127;27;5;3540348,97042237;2756158,62968339;4554601,74936336;15581394,1864629;97343423,2962453;575797799,867246;12079987851,9541;0,0494209809638475;18;2;2;2;2;2;3;5;451;502;419;310;191;99;28;2997471,11380412;1834310,98486387;2316009,46683907;4390452,62970457;20532375,0727965;102221469,955668;6230002189,59464;0,0462851799224984;18;2;2;2;2;2;3;5;315;563;470;334;192;102;24;1947605,71916717;2432319,09762792;2840702,51543882;4790419,34738137;20964305,3531891;142796273,858481;6645904573,95686;0,047081860152949;20;4;2;5;3;3;2;1;644;493;598;189;62;13;1;4877124,75480682;2239985,09200692;12198124,3325558;49913635,5401191;331876897,126152;1686629068,23402;0;0,0491028721621109
"p100e10.txt";99569,17584056;14;2;2;2;2;2;2;2;51;8;120;107;259;282;173;9,24948524185315;0,0438027613418817;2,58741943473081;1,10784206224154;3,77058264124601;4,7489820935515;17,0250786339438;0,00779;14;2;2;2;2;2;2;2;67;133;153;187;177;176;107;10,6158413629419;2,59897492579474;1,88855547402204;1,69011792254224;1,51220527668468;2,84397902176294;13,348694072976;0,0049074601858531;14;2;2;2;2;2;2;2;67;135;157;191;171;171;108;10,6158413629419;2,65963930663037;1,98203418323225;1,71907431197392;1,44234299431179;2,69946287948752;13,3968894819816;0,00490651004939722;14;2;2;2;2;2;2;2;67;135;156;184;175;175;108;10,6158413629419;2,65963930663037;1,95694008349174;1,61678750303916;1,47873792179499;2,78946771688344;13,3968894819816;0,00490852800724254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"p75.txt";8182;14;2;2;2;2;2;2;2;123;62;54;23;8;11;3;6,35217132659131;6,82127991675338;21,1910150891632;38,0378071833648;17,859375;206,446280991736;30000,2222222222;0,04805;14;2;2;2;2;2;2;2;111;73;53;33;10;2;2;5,30460189919649;7,72152373803716;17,2552509789961;118,662993572084;127,49;2970,25;12656,25;0,0459286384313487;22;2;2;2;2;4;6;4;31;48;53;52;64;32;4;1,17377731529657;0,603732638888889;1,22107511569954;5,0780325443787;45,953125;496,71484375;41302,25;0,042766114300865;15;2;2;2;2;2;2;3;123;61;47;26;14;10;3;6,35217132659131;6,20800859983875;9,93209597102761;33,3846153846154;56,1224489795918;169,36;30000,2222222222;0,0368383605008344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"pop1076.txt";22952;17;2;3;2;2;2;2;4;534;349;115;43;21;10;4;1,24936876656988;7,10429306820141;21,9354253308129;141,489453758789;1333,44217687075;7962,01;169311,5;0,04997;19;2;2;2;2;2;2;7;534;316;140;49;23;6;8;1,24936876656988;4,37216591892325;17,9732142857143;130,383173677634;1369,29678638941;877,888888888889;142239,734375;0,0481614804672295;144;2;2;2;2;2;2;132;174;138;222;128;117;146;151;0;0;0,24926953981008;0,24945068359375;0,608079479874352;5,58941640082567;34283,6344897154;0,0393595259239856;17;2;2;2;2;2;2;5;534;316;142;51;19;9;5;1,24936876656988;4,37216591892325;19,324786748661;186,669742406767;1312,4432132964;6168;164621,84;0,0482411662298584;20;5;3;4;2;2;2;2;703;249;89;20;7;6;2;3,44604000115396;13,3420819938842;191,586796015145;958,777999999998;2224,26822157434;6522,61574074075;60204,5;0,0489591194472914
"pop1616.txt";55876;23;3;4;3;2;2;2;7;943;468;123;36;21;16;9;3,80818645846102;33,7057674044853;430,83455615044;990,246913580247;2409,28344671202;5235,5;303631,061728395;0,04911;23;2;3;3;4;2;2;7;995;407;118;51;24;12;9;4,7501366127118;26,7402036836926;274,481829933927;1585,22798923491;3126,49305555556;3031,05555555556;303631,061728395;0,0499567052562555;189;2;2;2;2;2;3;176;250;329;207;157;249;195;229;0;0,249979213052355;0,24952741020794;0,249989857600714;3,03430589829196;12,4232478632479;81752,5010964703;0,0434998526492655;23;3;2;2;2;2;5;7;943;384;148;65;35;32;9;3,80818645846102;12,4967176649306;91,0585737764792;336,393846153846;1566,07836734694;10897,859375;303631,061728395;0,0482969702001357;25;3;6;3;5;4;2;2;943;495;97;48;24;7;2;3,80414808469807;55,7218481808185;383,11791408314;4197,38151041667;7903,05389178241;20105,0728862973;72010,125;0,0492382119779234
"pop2911.txt";119919;24;3;4;3;5;3;3;3;1405;804;373;216;71;34;8;7,73323336837173;29,4910939704463;129,440030475314;926,396583504801;1962,26383654037;13573,3676470588;282997,359375;0,04998;24;3;3;3;2;2;5;6;1405;764;348;202;103;76;13;7,73323336837173;22,671765782188;81,5978662967367;184,64405450446;947,936846074088;7513,98822714682;333621,443786982;0,0490275352957849;32;2;2;4;5;5;6;8;579;902;728;412;186;88;16;0,658600827464421;4,96732071130427;27,0818722829368;178,124346074088;1040,87261533125;6298,45454545455;331741,625;0,0468466421395955;25;3;3;3;2;3;5;6;1405;764;348;200;105;76;13;7,73323336837173;22,671765782188;81,5978662967367;176,174375;966,580136054422;7513,98822714682;333621,443786982;0,0477910546105742;24;4;4;4;3;3;3;3;1559;727;359;142;79;37;8;11,1765451293076;42,6408567884148;179,824417156299;575,385084909375;2207,49022288298;13602,187748011;247622,689453125;0,0495557477819574
"pop500.txt";6837621;16;2;2;2;2;2;2;4;162;46;51;111;114;12;4;20,4190291114159;17,1190926275992;61,3217993079585;6548,61180099018;7886134,06532779;999270753,972222;3619867995303,69;0,04858;14;2;2;2;2;2;2;2;449;41;2;2;2;2;2;114810,893596758;82113101,7656157;536556,25;290020900;4809249;3653832,25;4602814103889;0,0406276473515703;16;2;2;2;2;2;2;4;314;103;45;14;9;11;4;949,843076798247;29302,4452823075;284689,520987654;867280,346938776;7503140,83950617;974087928,231405;3619867995303,69;0,032374058974889;16;2;2;2;2;2;2;4;361;89;26;9;8;3;4;4368,53115000652;179211,78437066;1770087,69822485;7503140,83950617;92951332,484375;73947713,5555556;3619867995303,69;0,00937284506594209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"pop800.txt";1535971;19;2;2;2;2;2;4;5;427;156;104;64;31;13;5;470,872181605779;6096,68552761341;47911,4674556213;814517,155273438;4165000,15608741;69711679,2071006;27280428050,16;0,05;15;2;2;2;2;2;2;3;470;178;80;46;16;7;3;987,991579900407;32786,8289357404;271161,38609375;1580722,86814745;10671674,3398438;22072660,244898;28067506699,5556;0,0443933178457344;1900;2;2;2;2;2;6;3;189;159;149;147;104;49;3;5,2159234063996;68,3999841778411;1092,31160758524;27020,4761904762;818877,530972633;89117780,2240733;28067506699,5556;0,123424788331383;21;2;2;2;2;2;2;9;490;144;75;38;29;15;9;1389,77859641816;21267,2916184414;78384,5610666667;370071,092105263;1305146,960761;15216789,2266667;19329474236,4691;0,0347318039530713;15;2;3;3;2;2;2;1;593;132;49;15;8;2;1;9133,80731645844;260208,098916594;1632206,67388588;5779991,57451853;30017142,6269532;1563355444,5;0;0,0486671600797187
