"pop";"Tx";"nVNS";"nhVNS.1";"nhVNS.2";"nhVNS.3";"nhVNS.4";"nhVNS.5";"nhVNS.6";"NhVNS.1";"NhVNS.2";"NhVNS.3";"NhVNS.4";"NhVNS.5";"NhVNS.6";"VhVNS.1";"VhVNS.2";"VhVNS.3";"VhVNS.4";"VhVNS.5";"VhVNS.6";"cvVNS";"nSTRATMH";"nhSTRATMH.1";"nhSTRATMH.2";"nhSTRATMH.3";"nhSTRATMH.4";"nhSTRATMH.5";"nhSTRATMH.6";"NhSTRATMH.1";"NhSTRATMH.2";"NhSTRATMH.3";"NhSTRATMH.4";"NhSTRATMH.5";"NhSTRATMH.6";"VhSTRATMH.1";"VhSTRATMH.2";"VhSTRATMH.3";"VhSTRATMH.4";"VhSTRATMH.5";"VhSTRATMH.6";"cvSTRATMH";"nLH";"nhLH.1";"nhLH.2";"nhLH.3";"nhLH.4";"nhLH.5";"nhLH.6";"NhLH.1";"NhLH.2";"NhLH.3";"NhLH.4";"NhLH.5";"NhLH.6";"VhLH.1";"VhLH.2";"VhLH.3";"VhLH.4";"VhLH.5";"VhLH.6";"cvLH";"nKO";"nhKO.1";"nhKO.2";"nhKO.3";"nhKO.4";"nhKO.5";"nhKO.6";"NhKO.1";"NhKO.2";"NhKO.3";"NhKO.4";"NhKO.5";"NhKO.6";"VhKO.1";"VhKO.2";"VhKO.3";"VhKO.4";"VhKO.5";"VhKO.6";"cvKO";"nBarca";"nhBarca.1";"nhBarca.2";"nhBarca.3";"nhBarca.4";"nhBarca.5";"nhBarca.6";"NhBarca.1";"NhBarca.2";"NhBarca.3";"NhBarca.4";"NhBarca.5";"NhBarca.6";"VhBarca.1";"VhBarca.2";"VhBarca.3";"VhBarca.4";"VhBarca.5";"VhBarca.6";"cvBarca"
"pop2911.txt";119919;15;2;3;2;2;3;3;1481;813;384;142;77;14;9,30173190824493;47,9451169419443;241,929578993056;1218,40309462408;6837,49165120594;335230,352040816;0,07494;15;3;2;2;2;3;3;1559;765;372;123;79;13;11,1837187782994;54,4974736212568;267,025725517401;1030,88042831648;7660,14773273514;333621,443786982;0,0749503238485213;18;2;2;3;3;4;4;1330;864;427;188;89;13;6,46186669681723;29,0461033950617;184,842312522967;1096,37491511996;8329,33442747128;333621,443786982;0,0676946750882319;16;2;3;3;2;4;2;1481;830;392;126;74;8;9,30173190824493;53,2676092321092;298,252160558101;1432,12068531116;14808,9189189189;282997,359375;0,0720692025115141;17;5;2;3;2;3;2;2001;484;270;90;58;8;31,8791069262955;103,976432684226;466,609712391405;1755,91310836763;14371,9640257904;247622,689453125;0,0731666888106909
"pop500.txt";6837621;14;2;2;2;2;2;4;155;158;136;23;24;4;17,0257648283038;878,588567537254;180247,90116782;1008723,98865784;939058724,576389;3619867995303,69;0,0731;18;2;2;2;2;2;8;361;89;26;9;7;8;4368,53115000652;179211,78437066;1770087,69822485;7503140,83950617;34966203,1428571;2299705692456,23;0,00713096172957897;14;2;2;2;2;2;4;330;101;38;16;11;4;1669,19415977961;63702,8042348789;761617,216066482;13588252,4023438;974087928,231405;3619867995303,69;0,0329204793086371;12;2;2;2;2;2;2;437;47;9;3;2;2;65258,6948667061;11574975,8931643;118588500,666667;73947713,5555556;3653832,25;4602814103889;0,0218346791994013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"pop800.txt";1535971;13;2;2;2;2;2;3;377;301;75;34;10;3;173,77123598984;69917,2447544729;969953,383822222;8814845,00346021;65537713,29;28067506699,5556;0,07489;12;2;2;2;2;2;2;599;125;47;19;8;2;10517,5537526373;246138,375936;1310499,41421458;12343066,5872576;225949583,4375;20452432144;0,0730074838492001;1500;2;2;2;2;4;3;320;185;161;99;32;3;56,057021484375;1543,41493060628;45875,6030245747;1644675,9651056;99861041,4335938;28067506699,5556;0,114411407391014;13;2;2;2;2;2;3;576;136;60;17;8;3;6419,79294162326;139855,463181228;1767330,03638889;7403045,8200692;34305305,859375;28067506699,5556;0,0551593022085428;12;2;2;2;2;2;2;542;175;56;18;7;2;3512,6937738723;194566,764644012;1723077,7395283;16193956,779321;190450014,7172;10226216072;0,07051067841435
"rev84.txt";877017;12;2;2;2;2;2;2;40;83;63;65;30;3;16371,2475;41728,63811874;89961,681531872;934367,142248521;3903014,26222222;292993091,555556;0,07492;12;2;2;2;2;2;2;130;76;40;23;13;2;113380,455621302;160665,939750693;399935,309375;362410,366729679;5397088,76923077;109537156;0,0531459483973271;13;2;2;2;2;3;2;64;78;64;40;35;3;31653,71484375;44562,5121630506;118701,842773438;399935,309375;4036369,39265306;292993091,555556;0,0590363324817992;12;2;2;2;2;2;2;134;72;40;24;12;2;122366,40744041;147351,848765432;399935,309375;518861,484375;5367198,07638889;109537156;0,053681617506157;11;2;3;2;2;1;1;136;96;30;20;1;1;125849,712380181;464210,380497685;611267,444481482;6222590,08612501;0;0;0,0712531786149737
"SugarCaneFarms.txt";20364;12;2;2;2;2;2;2;101;150;66;12;6;3;25,135574943633;97,2889333333333;140,572084481175;117,1875;197,583333333333;808,666666666667;0,0604;12;2;2;2;2;2;2;112;100;66;37;18;5;30,2033641581633;33,5604;34,6154729109275;51,0153396639883;212,719135802469;1579,6;0,0346927184855091;12;2;2;2;2;2;2;46;66;75;80;51;20;11,890831758034;9,08723599632691;16,3619555555556;44,61734375;109,931564782776;1780,6475;0,0402880558213506;12;2;2;2;2;2;2;112;104;65;37;15;5;30,2033641581633;36,8590976331361;34,6802366863905;65,4404674945215;141,973333333333;1579,6;0,035432247189535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"Swiss.txt";987317;12;2;2;2;2;2;2;1273;601;439;286;193;104;3499,95828522661;1343,46129717249;2090,44353236025;4300,05354785075;13978,7694703213;211683,271357249;0,07038;12;2;2;2;2;2;2;817;841;599;368;208;63;1542,46656049763;1712,16872501877;2698,53932960053;6746,05222117202;26270,7809726331;204296,027210884;0,0555661236791561;13;2;2;2;2;2;3;665;700;634;462;311;124;1062,79388546554;1014,20336938776;1826,26422046194;3993,41118513521;16444,4256366249;208096,409209157;0,0564218550130794;12;2;2;2;2;2;2;767;909;575;363;219;63;1379,36110993066;2000,63645176399;2497,23495198488;6243,99905895924;27493,08517337;204296,027210884;0,0563540688668178;12;2;2;2;2;2;2;684;747;736;400;210;119;1117,93543225288;1204,23661517572;3087,04668005069;5638,29882525;11943,39163762;207203,412508849;0,0606168339389917
"TRI900.txt";454,53090058127;12;2;2;2;2;2;2;221;47;177;71;329;55;0,00700308018501855;0,0000612542110849298;0,00123278947078673;0,000132368221946645;0,0057325697161876;0,00165342210807521;0,04918;12;2;2;2;2;2;2;111;203;188;158;146;94;0,0039995437609377;0,00177673383487538;0,00102631790632097;0,000877527349197233;0,00125474780393996;0,00283733964687447;0,0235582891966129;12;2;2;2;2;2;2;107;177;193;175;149;99;0,00384891864685032;0,00138496228841629;0,00127594337546594;0,00109723878398915;0,00127420654328469;0,00300124432654035;0,0232378741004749;12;2;2;2;2;2;2;115;205;182;158;146;94;0,00414242699642563;0,00178026539402534;0,000926666574739523;0,000877527349197233;0,00125474780393996;0,00283733964687447;0,0236351779588061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"USbanks.txt";80548;12;2;2;2;2;2;2;10;154;118;38;18;19;0,96;367,201256535672;2382,26400459638;2563,76246537396;2416,28395061728;9334,36565096953;0,06109;12;2;2;2;2;2;2;110;102;53;36;38;18;177,81520661157;181,932814302191;411,383410466358;958,045524691358;4566,74238227147;7458,86728395062;0,0335987308134755;12;2;2;2;2;2;2;54;60;98;60;61;24;48,6272290809328;46,5222222222222;169,145356101624;778,903055555556;5802,59392636388;16224,7899305556;0,0512262340989602;12;2;2;2;2;2;2;110;102;53;36;38;18;177,81520661157;181,932814302191;411,383410466358;958,045524691358;4566,74238227147;7458,86728395062;0,0335987308134755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"UScities.txt";33812;12;2;2;2;2;2;2;364;431;125;53;62;3;7,20513072092742;15,2728182987818;54,590336;53,8248487006052;1062,57856399584;4,22222222222222;0,06172;12;2;2;2;2;2;2;393;349;120;78;61;37;8,25862258739131;6,95457344356779;19,6149305555556;47,120315581854;99,9231389411449;494,1811541271;0,0400520366610988;12;2;2;2;2;2;2;154;280;326;150;91;37;1,33884297520661;3,75586734693878;6,7190805073582;52,4633333333333;176,757154932979;494,1811541271;0,0432123317192237;12;2;2;2;2;2;2;393;349;115;83;61;37;8,25862258739131;6,95457344356779;17,1576559546314;50,4775729423719;99,9231389411449;494,1811541271;0,0400806782369556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"UScolleges.txt";1058151;12;2;2;2;2;2;2;37;171;150;178;86;55;461,684441197955;10732,8302725625;8668,3044;79132,1178197197;472731,409410492;2085284,69884298;0,07464;12;2;2;2;2;2;2;254;212;89;53;34;35;23503,7317409635;20364,4448202207;63201,7762908724;96839,2915628338;389949,131487889;1051810,39673469;0,0463037456822729;13;2;2;2;2;2;3;133;179;166;81;65;53;9111,0351065634;10038,9728784994;15740,8983887357;60427,3967383021;403019,099171598;1982745,15129939;0,0536483511139835;12;2;2;2;2;2;2;252;222;81;53;34;35;23190,560515873;23934,4183102021;53165,1111111111;96839,2915628338;389949,131487889;1051810,39673469;0,0466388328664137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
"WEIBULL1500.txt";2682,82203004894;15;2;2;2;3;2;4;535;426;263;176;68;32;0,00304286872382907;0,0496904504158556;0,204062237356505;1,19805139987788;3,11285042558215;42,0110667284244;0,07499;13;2;2;2;3;2;2;755;354;181;125;69;16;0,0164386883499187;0,0993494682290775;0,389476923022388;0,969843720912491;6,07363917507101;30,5740730792105;0,0741424387338167;14;2;2;2;2;2;4;747;342;178;130;69;34;0,0155110119831382;0,0841516873926819;0,269428076906753;0,70780035963028;2,75905709276675;41,6982134496789;0,0710446908877461;13;2;2;2;2;3;2;757;352;180;124;71;16;0,0166865812899788;0,0987103538580627;0,382350972284691;0,906314449147784;6,21716255737056;30,5740730792105;0,0719492627112763;14;3;2;2;2;3;2;851;324;151;92;67;15;0,0331927906204674;0,151103512476283;0,554627387891246;0,827850972622777;6,49473331997325;27,6356030526968;0,0721915977599217
