pop;Tx;nVNS;nhVNS.1;nhVNS.2;nhVNS.3;nhVNS.4;nhVNS.5;nhVNS.6;nhVNS.7;NhVNS.1;NhVNS.2;NhVNS.3;NhVNS.4;NhVNS.5;NhVNS.6;NhVNS.7;VhVNS.1;VhVNS.2;VhVNS.3;VhVNS.4;VhVNS.5;VhVNS.6;VhVNS.7;cvVNS;nSTRATMH;nhSTRATMH.1;nhSTRATMH.2;nhSTRATMH.3;nhSTRATMH.4;nhSTRATMH.5;nhSTRATMH.6;nhSTRATMH.7;NhSTRATMH.1;NhSTRATMH.2;NhSTRATMH.3;NhSTRATMH.4;NhSTRATMH.5;NhSTRATMH.6;NhSTRATMH.7;VhSTRATMH.1;VhSTRATMH.2;VhSTRATMH.3;VhSTRATMH.4;VhSTRATMH.5;VhSTRATMH.6;VhSTRATMH.7;cvSTRATMH;nLH;nhLH.1;nhLH.2;nhLH.3;nhLH.4;nhLH.5;nhLH.6;nhLH.7;NhLH.1;NhLH.2;NhLH.3;NhLH.4;NhLH.5;NhLH.6;NhLH.7;VhLH.1;VhLH.2;VhLH.3;VhLH.4;VhLH.5;VhLH.6;VhLH.7;cvLH;nKO;nhKO.1;nhKO.2;nhKO.3;nhKO.4;nhKO.5;nhKO.6;nhKO.7;NhKO.1;NhKO.2;NhKO.3;NhKO.4;NhKO.5;NhKO.6;NhKO.7;VhKO.1;VhKO.2;VhKO.3;VhKO.4;VhKO.5;VhKO.6;VhKO.7;cvKO;nBarca;nhBarca.1;nhBarca.2;nhBarca.3;nhBarca.4;nhBarca.5;nhBarca.6;nhBarca.7;NhBarca.1;NhBarca.2;NhBarca.3;NhBarca.4;NhBarca.5;NhBarca.6;NhBarca.7;VhBarca.1;VhBarca.2;VhBarca.3;VhBarca.4;VhBarca.5;VhBarca.6;VhBarca.7;cvBarca
iso2004.txt;1,35502E+11;25;2;2;2;2;2;2;13;195;92;91;53;31;12;13;1,73026E+14;1,81872E+14;9,09564E+14;2,14642E+15;7,90203E+15;3,78227E+16;4,94243E+18;0,0299;25;3;3;2;2;2;4;9;203;124;66;47;25;13;9;1,93736E+14;4,71505E+14;1,16688E+15;2,46428E+15;1,17793E+16;1,04019E+17;5,84094E+18;0,029959064;28;2;2;2;3;4;3;12;158;115;84;66;39;13;12;8,99348E+13;1,79095E+14;4,14518E+14;2,55205E+15;9,89786E+15;5,47298E+16;5,12474E+18;0,026594602;26;2;2;2;2;2;2;14;164;128;85;54;30;12;14;1,00868E+14;2,79131E+14;8,12686E+14;2,19608E+15;6,95806E+15;3,03312E+16;4,78588E+18;0,027891206;26;3;4;2;5;2;3;7;210;141;59;49;13;8;7;2,11955E+14;7,14258E+14;1,69124E+15;8,87546E+15;2,73092E+16;9,0719E+16;5,66064E+18;0,029844392
Kozak1.txt;64445;14;2;2;2;2;2;2;2;512;804;1108;973;490;102;11;1,38861084;0,681585852;1,213396336;2,744348171;7,396122449;8,388696655;59,60330579;0,02849;14;2;2;2;2;2;2;2;512;804;877;664;540;406;197;1,38861084;0,681585852;0,66545404;0,638626796;1,151426612;3,430682618;34,11064444;0,0213918;16;2;2;2;2;2;2;4;512;529;585;567;664;705;438;1,38861084;0,249741818;0,249105121;0,249775264;0,638626796;2,732269001;32,94787431;0,025411201;14;2;2;2;2;2;2;2;512;804;877;664;630;353;160;1,38861084;0,681585852;0,66545404;0,638626796;1,884494835;3,783530885;35,59859375;0,021127679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
Kozak2.txt;11295808;24;6;2;2;2;2;4;6;1244;831;551;426;458;355;135;114589,4611;46758,73659;33121,28785;45647,99303;107925,5002;669515,2763;9652337,171;0,02999;21;4;3;3;3;3;2;3;983;979;867;602;344;169;56;81017,02335;59363,79377;88236,08696;133291,8484;308149,4168;924236,1323;10566371,64;0,029627029;25;2;3;3;3;4;5;5;625;831;786;713;607;337;101;41701,29061;37490,33081;48217,17211;78133,09051;195318,1696;891981,9025;10047165,79;0,027587528;22;4;3;4;3;3;2;3;992;955;846;618;356;169;64;82038,56009;56239,01654;81369,47373;134473,6913;306953,5744;799845,5137;10497738,47;0,028887677;23;2;3;2;4;4;3;5;553;953;647;894;558;273;122;33966,84064;49577,06289;32051,19041;128812,7471;214648,7978;611159,1736;9725292,928;0,029602874
Kozak3.txt;448235;32;4;4;5;3;4;4;8;532;489;396;247;194;95;47;357,4012098;351,558416;784,1695937;1061,827599;2911,659369;11632,20166;160390,6926;0,02995;32;7;4;4;4;4;3;6;598;514;363;251;168;74;32;438,061185;443,4269255;802,1080983;1584,472469;3754,651219;17048,55588;164850,9678;0,029968717;36;4;4;3;4;6;6;9;450;451;355;320;246;123;55;272,8938469;267,9986332;393,7877881;883,8088965;2765,843232;10023,15883;159278,2281;0,028393539;32;5;4;4;4;5;5;5;585;491;358;261;192;83;30;421,7835167;385,5508729;700,5932477;1377,531099;3988,598931;20280,99898;165894,89;0,029660412;37;2;4;4;5;10;9;3;292;516;430;339;303;102;18;145,8674275;318,6298253;484,3994144;972,2289857;5888,23615;37519,40959;167779,6956;0,029793391
ME84.txt;505256;20;2;2;2;4;3;4;3;79;67;49;47;23;16;3;8523,974043;10301,50278;29084;94484,19375;335975,5652;1012700,402;103280422,2;0,03;18;3;3;2;2;2;3;3;115;65;44;26;18;13;3;13173,58594;25543,16071;26320,05114;116347,0237;287024;813442,6864;103280422,2;0,029889917;2200;2;2;2;2;3;7;4;32;49;44;54;62;39;4;2623,225586;1706,139109;2988,509814;19174,18278;106059,8868;1986683,633;259053296,8;0,044977189;19;3;2;2;2;2;2;6;115;61;46;26;17;13;6;13173,58594;21041,3405;27504,99811;94158,48521;216582,1176;395024,0947;296377251,5;0,028509572;19;4;2;2;3;2;3;3;121;59;46;30;12;13;3;14817,77826;22129,07723;31020,17321;217539,2853;110534,4358;750870,1721;68853614,81;0,029286174
mrts.txt;33765595,92;40;3;4;7;6;4;6;10;361;467;587;346;136;82;21;2290150,603;1680624,034;4465316,447;8719463,489;23672338,51;170972521,8;7039118326;0,02997;38;6;5;5;6;8;5;3;521;572;460;285;130;27;5;3616892,906;2653127,941;3810797,387;15906919,49;99037501,31;575797799,9;12079987852;0,029751552;41;5;4;4;4;5;6;13;451;502;419;310;191;99;28;2997471,114;1834310,985;2316009,467;4390452,63;20532375,07;102221470;6230002190;0,028775519;40;4;4;4;4;5;6;13;426;513;431;312;191;99;28;2792009,854;1922548,643;2439191,406;4423342,197;20532375,07;102221470;6230002190;0,029220869;39;5;6;4;6;9;6;3;477;588;427;309;159;35;5;3211978,643;2738818,356;2844644,859;10919955,76;91157922,94;720441920;9663990282;0,029547013
p100e10.txt;99569,17584;14;2;2;2;2;2;2;2;12;63;96;341;25;308;155;1,533800168;5,265261825;1,539595431;8,22897752;0,025141267;5,736984018;16,0748914;0,00981;14;2;2;2;2;2;2;2;67;135;156;184;175;175;108;10,61584136;2,659639307;1,956940083;1,616787503;1,478737922;2,789467717;13,39688948;0,004908528;14;2;2;2;2;2;2;2;67;135;157;191;171;171;108;10,61584136;2,659639307;1,982034183;1,719074312;1,442342994;2,699462879;13,39688948;0,00490651;14;2;2;2;2;2;2;2;67;135;156;184;175;175;108;10,61584136;2,659639307;1,956940083;1,616787503;1,478737922;2,789467717;13,39688948;0,004908528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
p75.txt;8182;19;3;3;3;2;2;3;3;98;82;51;25;14;11;3;4,454081633;7,801457466;12,7597078;31,3504;47,85714286;206,446281;30000,22222;0,02998;19;4;3;3;2;2;2;3;111;69;53;23;15;10;3;5,304601899;6,373450956;14,89569242;27,02079395;64,82666667;169,36;30000,22222;0,029486066;2300;2;2;2;2;3;7;5;31;48;53;52;58;37;5;1,173777315;0,603732639;1,221075116;5,078032544;28,10820452;476,018992;43568,56;0,041413708;20;4;3;3;2;2;2;4;111;73;49;24;14;9;4;5,304601899;7,721523738;11,99250312;28,85416667;56,12244898;92,7654321;41302,25;0,028181412;21;2;3;3;2;3;5;3;79;84;51;23;27;17;3;3,397873191;5,14212828;12,33009928;7,955946412;51,57201646;369,2147364;20000,14815;0,029983217
pop1076.txt;22952;30;3;3;4;2;2;2;14;534;302;152;38;24;12;14;1,249368767;3,62138722;18,40577389;31,90304709;181,7760417;1164,576389;121372,1684;0,02988;31;5;3;4;3;2;5;9;595;255;143;47;17;10;9;1,798754325;3,465497885;20,12382024;136,4391127;237,8546713;4909,76;137945,1358;0,029996299;165;2;2;2;2;2;3;152;174;138;222;128;117;146;151;0;0;0,24926954;0,249450684;0,60807948;5,589416401;34283,63449;0,005685756;32;4;4;3;2;3;2;14;534;316;134;46;25;7;14;1,249368767;4,372165919;14,90827579;54,32514178;259,9424;669,3469388;121372,1684;0,027477766;47;16;12;4;3;7;2;3;779;225;37;17;10;5;3;5,563941985;39,04064474;125,4587882;350,4433137;4987,404;2297,408;104736,4444;0,029784067
pop1616.txt;55876;42;4;4;6;3;4;7;14;865;415;193;64;37;28;14;2,732381302;8,906291189;94,48849634;283,8710938;1453,979547;6322,80102;304790,6582;0,02995;42;5;4;5;3;5;8;12;865;429;179;63;39;29;12;2,732381302;10,31298461;92,40154802;265,9274376;1739,729126;7354,984542;309994,0556;0,029992624;229;2;2;2;2;2;3;216;250;329;207;157;249;195;229;0;0,249979213;0,24952741;0,249989858;3,034305898;12,42324786;81752,5011;0,021152142;43;7;6;3;4;3;8;12;995;397;98;58;27;29;12;4,750136613;23,16775057;95,94054561;449,7919144;1137,978052;7354,984542;309994,0556;0,029527484;47;8;12;8;3;5;2;9;995;444;102;30;24;12;9;4,745362606;55,40135881;516,195954;801,140037;2996,222512;2778,467593;269894,2771;0,029640638
pop2911.txt;119919;52;7;5;4;6;5;8;17;1405;739;332;236;108;74;17;7,733233368;19,63056173;64,15302475;197,4999102;926,0640432;4860,203981;329342,2076;0,0299;52;7;5;5;5;5;8;17;1405;764;354;194;104;73;17;7,733233368;22,67176578;85,86083182;169,8385854;922,6729845;4808,660912;329342,2076;0,029972061;64;2;4;7;10;11;12;18;579;902;728;412;185;87;18;0,658600827;4,967320711;27,08187228;178,1243461;1013,830066;5352,846611;326362,0895;0,028855955;53;7;6;5;5;5;8;17;1405;764;343;206;102;73;18;7,733233368;22,67176578;78,30545096;185,7593788;869,01807;4383,646838;326362,0895;0,029337708;60;15;5;6;9;4;8;13;1795;499;295;194;63;52;13;19,41622193;34,47032249;102,6045699;638,4480635;1240,0848;6269,172679;307958,2558;0,029816262
pop500.txt;6837621;16;2;2;2;2;2;2;4;374;18;11;64;22;7;4;6962,506256;913,3858025;377,6859504;699642,1836;72490228,31;925767152,8;3,61987E+12;0,02698;14;2;2;2;2;2;2;2;435;50;6;2;3;2;2;59720,48781;14317917,26;30655017,92;69355584;73947713,56;3653832,25;4,60281E+12;0,022316673;17;2;2;2;2;2;3;4;314;103;45;14;9;11;4;949,8430768;29302,44528;284689,521;867280,3469;7503140,84;974087928,2;3,61987E+12;0,025058181;16;2;2;2;2;2;2;4;361;89;26;9;8;3;4;4368,53115;179211,7844;1770087,698;7503140,84;92951332,48;73947713,56;3,61987E+12;0,009372845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Inf
pop800.txt;1535971;23;2;2;2;2;2;2;11;478;146;81;37;30;17;11;1138,631029;17621,11315;70212,47218;303027,7867;862976,2767;7403045,82;16833502338;0,02942;23;2;2;2;2;2;2;11;539;129;53;42;16;10;11;3344,425436;41334,14074;143729,9082;670322,3906;1884932,125;3486258,69;16833502338;0,028605531;1900;2;2;2;2;2;6;3;189;159;149;147;104;49;3;5,215923406;68,39998418;1092,311608;27020,47619;818877,531;89117780,22;28067506700;0,123424788;23;2;2;2;2;2;2;11;467;141;100;41;27;13;11;934,8236546;11585,14572;93690,0544;460944,8685;1271028,217;4817430,438;16833502338;0,027744788;25;4;6;3;3;4;2;3;572;147;41;20;11;6;3;5965,090715;199984,5105;613276,5688;2568004,613;12644083,53;7070042,616;18711671133;0,029928163
